P_net_W,T_in_ref_blk_K,p_high_Pa,PR,T_cold_set_K,delta,load,T_HTF_in_K,T_amb_input_K,eta_gross,eta_Q
68105528.65,1054.62,24538484.8,2.8,804.61,98.23,1.02,941.97,267.88,0.3807478652237216,0.9543056357224988
68105528.65,1054.62,24538484.8,2.8,804.61,98.23,0.57,945.74,311.89,0.08772229847904224,0.7423382139610937
68105528.65,1054.62,24538484.8,2.8,804.61,98.23,0.88,953.81,284.67,0.34918760645908925,0.9286478561780087
68105528.65,1054.62,24538484.8,2.8,804.61,98.23,0.67,956.22,308.4,0.21781487694365514,0.842348824423235
68105528.65,1054.62,24538484.8,2.8,804.61,98.23,0.73,950.81,295.95,0.2601680928247326,0.8678941400173552
33396870.99,1097.01,24962695.31,2.99,815.08,73.87,0.72,1012.3,275.91,-1000,-1000
33396870.99,1097.01,24962695.31,2.99,815.08,73.87,1.04,1014.63,284.23,0.44897407421845187,0.9670260283793245
33396870.99,1097.01,24962695.31,2.99,815.08,73.87,0.58,1010.51,293.36,0.41908067473578303,0.9457520969174769
33396870.99,1097.01,24962695.31,2.99,815.08,73.87,0.9,1007.04,265.46,0.3871636523472994,0.917789102574132
33396870.99,1097.01,24962695.31,2.99,815.08,73.87,0.95,1020.85,306.41,0.41268013794799585,0.9455980546415143
33396870.99,1097.01,24962695.31,2.99,815.08,73.87,0.79,1015.77,301.64,0.31724720360816533,0.8723074055805724
33396870.99,1097.01,24962695.31,2.99,815.08,73.87,0.56,1018.4,314.8,0.43799755781271776,0.9692803436644885
33396870.99,1097.01,24962695.31,2.99,815.08,73.87,0.64,1003.78,279.11,-1000,-1000
86460560.96,1082.21,24950863.87,2.76,826.8,44.82,0.9,1025.92,316.2,0.46550165651109915,0.9575348834605045
86460560.96,1082.21,24950863.87,2.76,826.8,44.82,0.83,1034.19,282.89,0.47294008002454574,0.9575890176418757
86460560.96,1082.21,24950863.87,2.76,826.8,44.82,0.96,1017.39,275.24,0.47688084243486695,0.9576820695592874
86460560.96,1082.21,24950863.87,2.76,826.8,44.82,0.74,1035.08,268.97,0.4850886023792323,0.9579876656566437
86460560.96,1082.21,24950863.87,2.76,826.8,44.82,0.67,1024.24,284.0,0.3854114683077017,0.9089777486316347
86460560.96,1082.21,24950863.87,2.76,826.8,44.82,1.0,1030.57,297.69,0.4774818144774914,0.9582120348809107
86460560.96,1082.21,24950863.87,2.76,826.8,44.82,0.59,1020.06,293.81,0.32276673145973406,0.8563760479454186
86460560.96,1082.21,24950863.87,2.76,826.8,44.82,0.5,1028.69,305.6,0.32937472024684855,0.865715710038527
13797189.11,1098.64,24971033.72,2.84,829.34,91.8,0.67,991.82,266.15,0.32178407972032186,0.8767018215356137
13797189.11,1098.64,24971033.72,2.84,829.34,91.8,0.89,998.01,298.91,0.40852996716893714,0.9437911067872014
13797189.11,1098.64,24971033.72,2.84,829.34,91.8,0.73,995.03,289.78,0.3580690453625187,0.9045333307597578
13797189.11,1098.64,24971033.72,2.84,829.34,91.8,0.52,991.86,304.74,0.17075621780541955,0.7694232657244404
13797189.11,1098.64,24971033.72,2.84,829.34,91.8,0.6,1001.38,315.73,0.2714484588964474,0.8462420458757486
13797189.11,1098.64,24971033.72,2.84,829.34,91.8,1.04,1002.6,270.66,0.45465093861547473,0.9790515357260638
13797189.11,1098.64,24971033.72,2.84,829.34,91.8,0.93,987.91,294.6,0.4153015735976827,0.9450973117267802
13797189.11,1098.64,24971033.72,2.84,829.34,91.8,0.83,1006.81,282.9,0.40825211190643096,0.9394826791587962
81589822.54,1025.25,24196433.41,3.0,833.19,65.46,0.7,941.43,297.51,0.22353854535760886,0.8590863542022817
81589822.54,1025.25,24196433.41,3.0,833.19,65.46,1.01,943.89,273.26,0.35779647566849193,0.9569111655872535
81589822.54,1025.25,24196433.41,3.0,833.19,65.46,0.98,952.29,277.59,0.35928214067729497,0.9586756523191379
81589822.54,1025.25,24196433.41,3.0,833.19,65.46,0.91,952.28,304.09,0.3323990136573425,0.9401096561351887
81589822.54,1025.25,24196433.41,3.0,833.19,65.46,0.6,948.71,312.83,0.14798362345550706,0.8067438356028761
81589822.54,1025.25,24196433.41,3.0,833.19,65.46,0.57,957.89,305.63,0.13069996579250218,0.7924264256063734
81589822.54,1025.25,24196433.41,3.0,833.19,65.46,0.83,955.2,266.05,0.3174574433061768,0.9209948035834628
81589822.54,1025.25,24196433.41,3.0,833.19,65.46,0.72,946.87,290.51,0.2528875610642032,0.8770837952683874
107305640.9,1129.76,24356885.6,2.9,837.91,42.25,0.88,1086.77,275.68,-1000,-1000
107305640.9,1129.76,24356885.6,2.9,837.91,42.25,0.83,1076.96,313.89,-1000,-1000
107305640.9,1129.76,24356885.6,2.9,837.91,42.25,0.52,1081.09,301.14,0.4902151913994447,1.0017706617801811
107305640.9,1129.76,24356885.6,2.9,837.91,42.25,0.6,1075.01,277.34,0.6307398213961656,1.2257413737066818
107305640.9,1129.76,24356885.6,2.9,837.91,42.25,0.7,1083.09,293.27,0.5234639169508272,0.9998762733327544
107305640.9,1129.76,24356885.6,2.9,837.91,42.25,0.93,1072.0,266.8,-1000,-1000
107305640.9,1129.76,24356885.6,2.9,837.91,42.25,0.77,1068.74,289.1,0.18982624552581362,0.7524438275695707
107305640.9,1129.76,24356885.6,2.9,837.91,42.25,1.02,1079.65,306.95,0.5057986588930485,1.0087100580411414
101653422.22,1136.71,24081632.67,2.92,804.78,31.1,0.91,1093.32,266.92,0.5177341552758542,0.9989190354984063
101653422.22,1136.71,24081632.67,2.92,804.78,31.1,0.79,1099.32,307.76,0.5106726703490148,0.9989477590157132
101653422.22,1136.71,24081632.67,2.92,804.78,31.1,0.71,1102.54,281.69,0.5205760301627107,0.9994045047445816
101653422.22,1136.71,24081632.67,2.92,804.78,31.1,0.99,1091.21,312.31,0.5084311005838216,0.9996330137982593
101653422.22,1136.71,24081632.67,2.92,804.78,31.1,0.64,1089.03,299.4,0.5082399877609486,0.9999497691561777
101653422.22,1136.71,24081632.67,2.92,804.78,31.1,0.97,1105.42,287.48,0.5208613924966785,0.9997192897443061
101653422.22,1136.71,24081632.67,2.92,804.78,31.1,0.55,1086.74,276.82,0.5166880697684626,1.0006159527819989
101653422.22,1136.71,24081632.67,2.92,804.78,31.1,0.6,1097.88,295.76,0.5130778535529436,0.9989025364117935
137876706.73,1121.65,24469822.09,2.78,835.02,40.85,0.71,1064.9,263.99,0.5424382006481304,0.9986437103704473
137876706.73,1121.65,24469822.09,2.78,835.02,40.85,0.96,1071.39,290.34,-1000,-1000
137876706.73,1121.65,24469822.09,2.78,835.02,40.85,0.9,1061.34,304.76,0.0,1.338464543890291
137876706.73,1121.65,24469822.09,2.78,835.02,40.85,0.56,1078.38,273.2,0.4809983754926802,0.9693993991461567
137876706.73,1121.65,24469822.09,2.78,835.02,40.85,0.78,1069.32,277.17,-1000,-1000
137876706.73,1121.65,24469822.09,2.78,835.02,40.85,1.03,1076.0,316.83,-1000,-1000
137876706.73,1121.65,24469822.09,2.78,835.02,40.85,0.61,1074.33,299.57,0.5276130968694006,0.9973451607810403
137876706.73,1121.65,24469822.09,2.78,835.02,40.85,0.65,1066.42,296.93,0.3913604825278667,0.9160310549369984
24086753.63,1236.23,24099586.67,2.77,807.72,88.41,0.53,1146.3,279.15,0.5502800528046188,1.005238729695339
24086753.63,1236.23,24099586.67,2.77,807.72,88.41,0.91,1128.26,288.38,0.5522619139983818,1.0088375782788337
24086753.63,1236.23,24099586.67,2.77,807.72,88.41,0.58,1144.46,297.53,0.5415579229724573,1.005978467026262
24086753.63,1236.23,24099586.67,2.77,807.72,88.41,0.78,1133.14,310.77,0.542292670425357,1.0070496505603852
24086753.63,1236.23,24099586.67,2.77,807.72,88.41,0.73,1139.79,295.12,0.5475760063979418,1.0088750819187078
24086753.63,1236.23,24099586.67,2.77,807.72,88.41,0.69,1142.52,273.64,0.5527822481717805,1.0089026790659847
24086753.63,1236.23,24099586.67,2.77,807.72,88.41,1.01,1136.77,267.16,0.557973061131168,1.0163633392842293
24086753.63,1236.23,24099586.67,2.77,807.72,88.41,0.93,1132.54,312.43,0.5455772540828662,1.0117764448505207
132985817.36,1142.28,24953869.77,2.97,819.68,55.21,0.95,1067.94,284.14,0.5141029899488715,1.0100822078389025
132985817.36,1142.28,24953869.77,2.97,819.68,55.21,0.85,1072.96,265.97,0.5169824998767825,1.004886434423439
132985817.36,1142.28,24953869.77,2.97,819.68,55.21,0.75,1069.74,292.56,0.5160577458141682,1.0029455237592697
132985817.36,1142.28,24953869.77,2.97,819.68,55.21,0.98,1083.69,300.27,0.507482388135896,1.0061314359268376
132985817.36,1142.28,24953869.77,2.97,819.68,55.21,0.65,1080.78,270.43,0.5224417648541311,0.9979192423016183
132985817.36,1142.28,24953869.77,2.97,819.68,55.21,0.51,1076.78,316.21,0.5076058190217245,1.0059163225589336
132985817.36,1142.28,24953869.77,2.97,819.68,55.21,0.83,1077.24,277.83,0.5180466180240036,1.0029589442559395
132985817.36,1142.28,24953869.77,2.97,819.68,55.21,0.57,1085.87,307.09,0.5223495325583182,1.000393362945719
12169195.83,1047.66,24888177.1,2.85,805.01,23.53,0.59,1007.43,281.76,0.2610758211966693,0.8113712709119805
12169195.83,1047.66,24888177.1,2.85,805.01,23.53,0.77,1015.11,268.8,-1000,-1000
12169195.83,1047.66,24888177.1,2.85,805.01,23.53,0.78,1017.05,286.24,-1000,-1000
12169195.83,1047.66,24888177.1,2.85,805.01,23.53,0.87,1005.73,273.93,0.3446645307327465,0.8757604306061052
12169195.83,1047.66,24888177.1,2.85,805.01,23.53,0.5,1013.38,305.77,0.09248342579381784,0.6916513151130338
12169195.83,1047.66,24888177.1,2.85,805.01,23.53,1.0,1022.31,314.74,0.4515025802849092,0.9691654366264689
12169195.83,1047.66,24888177.1,2.85,805.01,23.53,0.95,1021.19,291.18,0.43791837349177426,0.9495559379436057
12169195.83,1047.66,24888177.1,2.85,805.01,23.53,0.64,1010.07,303.7,-1000,-1000
35744722.73,1258.21,24497238.56,2.86,839.01,81.69,0.94,1164.02,266.65,0.5747231373086752,1.036863681436527
35744722.73,1258.21,24497238.56,2.86,839.01,81.69,0.81,1167.16,271.29,0.5720533767519672,1.0311480010800702
35744722.73,1258.21,24497238.56,2.86,839.01,81.69,0.66,1161.52,314.26,0.554987396099774,1.0150954904597174
35744722.73,1258.21,24497238.56,2.86,839.01,81.69,1.03,1164.95,285.96,0.5772260903143485,1.0426157276364914
35744722.73,1258.21,24497238.56,2.86,839.01,81.69,0.51,1169.21,292.04,0.5596965407890004,1.010643327587496
35744722.73,1258.21,24497238.56,2.86,839.01,81.69,0.89,1171.59,309.85,0.5673181333113749,1.0403745563519382
35744722.73,1258.21,24497238.56,2.86,839.01,81.69,0.74,1174.13,304.24,0.5633506297474047,1.0320527091000327
35744722.73,1258.21,24497238.56,2.86,839.01,81.69,0.63,1157.61,283.66,0.5617902240321532,1.01131388573172
122302497.65,1150.37,24142936.89,2.77,807.66,23.61,0.69,1109.12,298.87,0.5284178064699145,0.9988119109774114
122302497.65,1150.37,24142936.89,2.77,807.66,23.61,0.61,1110.02,278.21,0.5371568364471281,0.9986226729123567
122302497.65,1150.37,24142936.89,2.77,807.66,23.61,0.81,1119.41,311.82,0.5326946682245728,1.0003417023046728
122302497.65,1150.37,24142936.89,2.77,807.66,23.61,0.98,1126.13,289.62,0.5451116619619786,1.0021432984133445
122302497.65,1150.37,24142936.89,2.77,807.66,23.61,0.75,1123.15,270.03,0.5422615618044953,1.000453876758366
122302497.65,1150.37,24142936.89,2.77,807.66,23.61,1.03,1116.37,307.79,0.5345816671792809,1.00088633539153
122302497.65,1150.37,24142936.89,2.77,807.66,23.61,0.88,1118.54,264.48,0.5424761773970528,1.0005152855896586
122302497.65,1150.37,24142936.89,2.77,807.66,23.61,0.53,1112.13,292.99,0.5347952926841787,0.998650773636118
149243146.74,1026.84,24833043.17,2.82,807.34,59.38,0.83,958.12,280.17,0.33951128199177666,0.9169319009860376
149243146.74,1026.84,24833043.17,2.82,807.34,59.38,0.67,960.07,293.97,0.23731391220474307,0.8426493647688483
149243146.74,1026.84,24833043.17,2.82,807.34,59.38,0.58,953.09,312.42,0.12462550465079614,0.7598176824219592
149243146.74,1026.84,24833043.17,2.82,807.34,59.38,0.9,965.23,301.19,0.3655630620687122,0.9429525902566834
149243146.74,1026.84,24833043.17,2.82,807.34,59.38,0.99,949.02,286.88,0.38592400187466125,0.9543166205740445
149243146.74,1026.84,24833043.17,2.82,807.34,59.38,0.55,962.55,272.73,0.11334588859290075,0.7443065809925188
149243146.74,1026.84,24833043.17,2.82,807.34,59.38,0.93,956.3,305.72,0.36663381622279856,0.9439308984903582
149243146.74,1026.84,24833043.17,2.82,807.34,59.38,0.73,952.01,263.95,0.2755956989031251,0.8677320044418233
97369739.95,1101.22,24048643.15,2.99,830.43,76.0,0.53,1012.77,278.81,0.19226904622865051,0.7728210872601053
97369739.95,1101.22,24048643.15,2.99,830.43,76.0,0.73,1008.76,288.01,0.2751558187268729,0.8356562346429832
97369739.95,1101.22,24048643.15,2.99,830.43,76.0,0.86,1011.12,270.49,0.38512548811527175,0.9167899355681526
97369739.95,1101.22,24048643.15,2.99,830.43,76.0,0.57,1023.65,293.29,0.24812525829466578,0.8212815484637263
97369739.95,1101.22,24048643.15,2.99,830.43,76.0,0.93,1007.48,299.07,0.39518589137645266,0.93274001157862
97369739.95,1101.22,24048643.15,2.99,830.43,76.0,0.98,1021.84,314.84,0.42312788833050763,0.962836343739292
97369739.95,1101.22,24048643.15,2.99,830.43,76.0,0.78,1018.43,306.25,0.35314772423440366,0.9047170946356583
97369739.95,1101.22,24048643.15,2.99,830.43,76.0,0.64,1015.57,266.53,0.3046440525565618,0.8579015617320244
42499723.87,1044.5,24208439.04,2.78,812.01,53.22,0.82,978.84,275.23,0.37045681364848715,0.9270719078936265
42499723.87,1044.5,24208439.04,2.78,812.01,53.22,0.98,988.56,266.42,0.42336845501209663,0.9580954025722148
42499723.87,1044.5,24208439.04,2.78,812.01,53.22,1.0,972.73,289.27,0.4148615188800138,0.9520353204064983
42499723.87,1044.5,24208439.04,2.78,812.01,53.22,0.89,982.44,297.78,0.3859508048744332,0.9461415893028433
42499723.87,1044.5,24208439.04,2.78,812.01,53.22,0.59,990.72,292.53,0.21709165144105658,0.8075017609799967
42499723.87,1044.5,24208439.04,2.78,812.01,53.22,0.69,975.33,278.96,0.28431798030319905,0.8610344509748796
42499723.87,1044.5,24208439.04,2.78,812.01,53.22,0.76,978.62,312.12,0.321794003561755,0.8936288363387159
42499723.87,1044.5,24208439.04,2.78,812.01,53.22,0.5,983.92,305.14,0.08035359253212612,0.7111559801361124
50638655.55,1140.8,24272721.02,2.86,846.49,59.82,0.73,1080.17,302.23,0.5115788720309502,1.0012269128383124
50638655.55,1140.8,24272721.02,2.86,846.49,59.82,0.99,1063.19,290.16,0.5123444991182039,1.0180421120843166
50638655.55,1140.8,24272721.02,2.86,846.49,59.82,0.78,1078.18,277.88,0.5170292771052414,1.0064757664253985
50638655.55,1140.8,24272721.02,2.86,846.49,59.82,0.54,1074.45,269.89,0.3885711005101019,0.9098691888525822
50638655.55,1140.8,24272721.02,2.86,846.49,59.82,0.85,1069.65,292.86,0.5118671222526253,1.0119713658649352
50638655.55,1140.8,24272721.02,2.86,846.49,59.82,0.65,1072.5,309.51,0.49972049753060255,1.0109691307968984
50638655.55,1140.8,24272721.02,2.86,846.49,59.82,0.57,1063.48,276.86,0.5097471923766048,1.0129863531676968
50638655.55,1140.8,24272721.02,2.86,846.49,59.82,0.91,1067.08,316.79,0.5047974952247525,1.0153822631359246
52114849.53,1186.41,24570231.33,2.98,827.22,53.08,0.5,1132.89,293.28,0.5280386762178253,1.0002361196167915
52114849.53,1186.41,24570231.33,2.98,827.22,53.08,0.89,1119.14,269.25,0.5317118889224417,1.0005321747023534
52114849.53,1186.41,24570231.33,2.98,827.22,53.08,0.71,1114.96,316.65,0.518832316315985,0.9992728922945127
52114849.53,1186.41,24570231.33,2.98,827.22,53.08,0.57,1130.21,272.33,0.5305606890556152,1.000198591431228
52114849.53,1186.41,24570231.33,2.98,827.22,53.08,0.7,1126.36,306.57,0.5220163316265904,1.0003363279429356
52114849.53,1186.41,24570231.33,2.98,827.22,53.08,1.02,1116.08,286.25,0.5326060535882752,1.0008182884189358
52114849.53,1186.41,24570231.33,2.98,827.22,53.08,0.98,1125.21,283.76,0.5350306528213166,1.0027471250809643
52114849.53,1186.41,24570231.33,2.98,827.22,53.08,0.83,1121.0,298.26,0.5223369639004977,1.0004287378159564
78637526.58,1238.39,24997583.35,2.97,800.11,44.78,0.94,1175.9,292.09,0.5806524082080131,1.0518645238114157
78637526.58,1238.39,24997583.35,2.97,800.11,44.78,0.61,1176.74,274.98,0.5704614262388527,1.0267531776382017
78637526.58,1238.39,24997583.35,2.97,800.11,44.78,0.65,1189.95,309.95,0.5686275160051737,1.041655097487259
78637526.58,1238.39,24997583.35,2.97,800.11,44.78,0.8,1192.3,268.99,0.584414154799702,1.0565253856455872
78637526.58,1238.39,24997583.35,2.97,800.11,44.78,0.9,1186.83,285.88,0.5852313184988119,1.0588381659561297
78637526.58,1238.39,24997583.35,2.97,800.11,44.78,1.03,1185.21,300.02,0.579174754902664,1.0648428655631983
78637526.58,1238.39,24997583.35,2.97,800.11,44.78,0.55,1179.6,311.91,0.5592589096974239,1.0226615460510413
78637526.58,1238.39,24997583.35,2.97,800.11,44.78,0.73,1183.51,277.38,0.57852394109631,1.0433554063827515
30800630.42,1118.44,24359991.24,2.98,837.99,85.5,0.95,1020.88,273.26,0.42980967157137595,0.951186505791383
30800630.42,1118.44,24359991.24,2.98,837.99,85.5,0.65,1030.57,304.29,0.33785045107280914,0.8891693415272965
30800630.42,1118.44,24359991.24,2.98,837.99,85.5,0.87,1023.57,308.87,0.4008108967860229,0.9288028798669944
30800630.42,1118.44,24359991.24,2.98,837.99,85.5,0.58,1013.03,296.83,0.2566268398588113,0.8206732899719686
30800630.42,1118.44,24359991.24,2.98,837.99,85.5,0.78,1019.45,314.28,0.36866013954036275,0.9034003218294965
30800630.42,1118.44,24359991.24,2.98,837.99,85.5,1.05,1027.58,285.54,0.46018535699005986,0.9549334875208081
30800630.42,1118.44,24359991.24,2.98,837.99,85.5,0.76,1016.36,265.13,0.36777940400454584,0.8989759044489796
30800630.42,1118.44,24359991.24,2.98,837.99,85.5,0.51,1030.23,282.31,0.22049163618689835,0.785017416655239
89944206.19,1242.09,24533660.29,2.78,848.46,33.88,0.5,1199.68,300.69,0.5799696717832766,1.0396234999186704
89944206.19,1242.09,24533660.29,2.78,848.46,33.88,0.74,1195.89,285.09,0.5989715951939687,1.0625944312696252
89944206.19,1242.09,24533660.29,2.78,848.46,33.88,0.67,1192.26,263.83,0.5951167213637385,1.0532557822861073
89944206.19,1242.09,24533660.29,2.78,848.46,33.88,0.95,1194.29,283.13,0.6043662367232008,1.0748836185938093
89944206.19,1242.09,24533660.29,2.78,848.46,33.88,0.61,1205.38,295.15,0.5920628887455698,1.0583131686518856
89944206.19,1242.09,24533660.29,2.78,848.46,33.88,0.81,1189.04,312.45,0.5898065056574562,1.062178543506184
89944206.19,1242.09,24533660.29,2.78,848.46,33.88,1.04,1201.82,308.02,0.5998364925864991,1.085153094615297
89944206.19,1242.09,24533660.29,2.78,848.46,33.88,0.91,1207.22,272.73,0.6078934533177887,1.0828501921605969
34883213.57,1215.79,24566431.05,2.84,829.42,92.49,0.72,1122.82,311.81,0.5299853074233204,1.0004079561875023
34883213.57,1215.79,24566431.05,2.84,829.42,92.49,0.93,1104.18,281.82,0.535987359983584,0.9994560127990322
34883213.57,1215.79,24566431.05,2.84,829.42,92.49,0.5,1106.65,306.66,0.5241811355346716,0.9984127350566095
34883213.57,1215.79,24566431.05,2.84,829.42,92.49,0.65,1116.17,291.69,0.5352141242833242,0.9996997324135489
34883213.57,1215.79,24566431.05,2.84,829.42,92.49,1.04,1115.79,285.04,0.5405613476507996,1.0007889013717162
34883213.57,1215.79,24566431.05,2.84,829.42,92.49,0.64,1111.49,271.66,0.5353593353174507,0.999213110293177
34883213.57,1215.79,24566431.05,2.84,829.42,92.49,0.78,1118.99,265.97,0.5386046194419375,1.0002670409423002
34883213.57,1215.79,24566431.05,2.84,829.42,92.49,0.85,1109.02,301.13,0.5273629344635433,0.9996202908659343
93311460.51,1146.12,24732930.18,2.83,837.47,65.14,0.79,1069.49,312.24,0.20600476676436774,0.7660032905939088
93311460.51,1146.12,24732930.18,2.83,837.47,65.14,0.7,1061.34,286.87,0.30366400030710966,0.8353827502153852
93311460.51,1146.12,24732930.18,2.83,837.47,65.14,0.76,1079.38,309.62,0.24953342754640684,0.8061681934437314
93311460.51,1146.12,24732930.18,2.83,837.47,65.14,0.98,1064.58,280.2,0.5049068216028807,0.9938838781262063
93311460.51,1146.12,24732930.18,2.83,837.47,65.14,0.61,1072.17,297.08,0.39390348324376173,0.9154350864536857
93311460.51,1146.12,24732930.18,2.83,837.47,65.14,0.51,1075.67,274.01,0.0,0.4221778982422441
93311460.51,1146.12,24732930.18,2.83,837.47,65.14,0.85,1078.02,268.18,-1000,-1000
93311460.51,1146.12,24732930.18,2.83,837.47,65.14,1.04,1067.56,303.42,0.51193214664186,1.015127299101801
146825464.68,1232.66,24641609.35,2.94,808.78,37.5,0.87,1182.22,270.7,0.5835643668996171,1.0551989411986107
146825464.68,1232.66,24641609.35,2.94,808.78,37.5,0.54,1190.66,278.36,0.5731667841604435,1.0326057952667886
146825464.68,1232.66,24641609.35,2.94,808.78,37.5,0.83,1193.63,298.37,0.5777469982340397,1.0623626370018961
146825464.68,1232.66,24641609.35,2.94,808.78,37.5,0.57,1177.15,269.99,0.5692142573635678,1.024291679594986
146825464.68,1232.66,24641609.35,2.94,808.78,37.5,0.67,1178.64,288.75,0.5742567961015277,1.0359749166471601
146825464.68,1232.66,24641609.35,2.94,808.78,37.5,0.98,1189.95,308.67,0.5805298349223211,1.0686817596470333
146825464.68,1232.66,24641609.35,2.94,808.78,37.5,0.71,1185.69,314.44,0.5702907571271429,1.0453726237440604
146825464.68,1232.66,24641609.35,2.94,808.78,37.5,1.01,1183.68,295.28,0.5824764909235626,1.0649640963046347
124521540.22,1187.12,24031183.86,2.87,817.34,28.27,0.6,1155.0,302.06,0.5414650832428535,1.0110581102931928
124521540.22,1187.12,24031183.86,2.87,817.34,28.27,1.0,1145.0,310.01,0.548422679068172,1.0210300555732899
