h_m,q_W,tamb_C,tin_C,tout_K,mdot_kg_per_s
25.800000,681171947.140000,31.370000,501.250000,1073.149983,1747.993746
32.960000,517095207.010000,36.560000,556.640000,1073.149983,1495.644723
30.380000,421710586.860000,34.380000,563.850000,1073.149983,1245.876418
30.450000,614920058.900000,32.910000,559.860000,1073.149983,1875.238803
36.320000,348418267.530000,21.270000,522.000000,1073.149983,773.020805
30.690000,426998561.650000,7.010000,521.940000,1073.149983,1077.424335
36.110000,432320623.950000,22.000000,548.850000,1073.149983,1133.909099
27.430000,495766270.430000,4.230000,532.850000,1073.149983,1360.745898
42.590000,352642106.470000,9.000000,534.280000,1073.149983,699.645154
28.060000,461347528.590000,1.600000,553.210000,1073.149983,1347.527408
36.680000,689325025.180000,35.080000,528.610000,1073.149983,1819.208938
26.250000,713395394.280000,17.990000,514.120000,1073.149983,1910.261278
44.210000,478168784.260000,23.260000,547.470000,1073.149983,1139.861394
28.000000,387873408.730000,-1.960000,503.790000,1073.149983,932.648064
25.790000,397929409.610000,20.510000,516.150000,1073.149983,1020.860206
37.940000,311040793.570000,28.550000,547.230000,1073.149983,691.602948
30.120000,756440892.790000,33.030000,548.710000,1073.149983,2257.807937
28.730000,785627530.440000,16.190000,556.690000,1073.149983,2442.440855
31.820000,669994645.120000,19.110000,545.460000,1073.149983,1931.435833
34.030000,679629438.830000,33.990000,543.140000,1073.149983,1919.738395
41.580000,325958754.650000,42.730000,506.650000,1073.149983,577.107116
40.960000,472908629.160000,18.210000,500.790000,1073.149983,1006.331862
38.110000,465731845.270000,12.840000,521.840000,1073.149983,1099.903165
35.420000,680150377.610000,40.050000,560.210000,1073.149983,2033.081630
25.650000,590651138.180000,-3.510000,545.780000,1073.149983,1748.432143
31.470000,622891402.650000,18.480000,567.750000,1073.149983,1948.924778
41.700000,526367075.600000,33.080000,535.360000,1073.149983,1289.808778
35.480000,791311124.190000,28.870000,551.580000,1073.149983,2326.051064
40.900000,344299930.690000,9.880000,513.690000,1073.149983,657.142213
36.880000,846602770.220000,7.160000,557.670000,1073.149983,2543.132729
27.140000,447983741.600000,-0.200000,528.860000,1073.149983,1201.337142
29.070000,532867797.020000,44.260000,538.040000,1073.149983,1487.682016
33.910000,383915766.910000,24.300000,506.170000,1073.149983,868.399729
28.680000,817375590.480000,28.190000,569.190000,1073.149983,2683.715328
39.340000,325484692.730000,44.850000,503.990000,1073.149983,613.311602
44.600000,345046651.950000,32.710000,531.300000,1073.149983,624.546115
40.230000,677523064.890000,23.330000,500.690000,1073.149983,1583.867835
25.310000,358807533.560000,-1.520000,553.450000,1073.149983,1041.746173
27.010000,394661648.160000,42.470000,531.000000,1073.149983,1054.582640
33.600000,550468237.970000,-0.530000,546.450000,1073.149983,1532.454697
42.750000,559536033.060000,7.490000,502.400000,1073.149983,1227.608401
38.220000,576154680.900000,16.040000,532.300000,1073.149983,1477.114307
31.430000,590804908.400000,30.750000,502.780000,1073.149983,1455.479165
40.530000,340907660.510000,20.260000,515.510000,1073.149983,659.793395
44.820000,793031271.020000,4.390000,519.900000,1073.149983,1951.318919
34.320000,540875952.320000,9.210000,518.750000,1073.149983,1355.220599
37.690000,457633732.170000,13.940000,524.600000,1073.149983,1092.159485
40.730000,322059661.530000,35.820000,554.890000,1073.149983,695.360200
25.100000,606658704.330000,40.920000,566.380000,1073.149983,1962.326445
36.590000,835734346.170000,42.840000,561.720000,1073.149983,2557.685688
26.610000,734289418.190000,27.520000,569.080000,1073.149983,2415.490714
42.880000,325985919.290000,9.550000,504.570000,1073.149983,538.765030
25.930000,845184824.190000,27.440000,503.380000,1073.149983,2213.303282
42.960000,783659329.210000,27.830000,550.080000,1073.149983,2176.792652
32.380000,757451353.780000,32.080000,567.410000,1073.149983,2404.750928
43.820000,616783094.500000,17.960000,569.830000,1073.149983,1749.038738
35.950000,821653866.500000,12.910000,503.330000,1073.149983,2041.811960
25.120000,357871233.150000,40.100000,541.550000,1073.149983,997.954823
36.980000,802654062.720000,8.700000,536.070000,1073.149983,2207.890114
35.080000,677558807.050000,14.260000,569.920000,1073.149983,2106.796780
32.670000,420762056.110000,15.460000,537.850000,1073.149983,1097.253735
30.730000,719675989.360000,13.120000,523.810000,1073.149983,1945.124598
38.130000,661269926.350000,25.820000,555.750000,1073.149983,1894.578180
28.130000,522129174.100000,6.680000,502.600000,1073.149983,1295.573045
43.710000,491026484.990000,41.620000,520.410000,1073.149983,1086.112567
42.980000,676455649.090000,27.160000,549.660000,1073.149983,1826.238475
29.940000,711719903.140000,21.940000,553.920000,1073.149983,2156.742244
27.580000,548720205.730000,40.940000,502.420000,1073.149983,1375.046392
41.010000,727799743.270000,30.720000,544.370000,1073.149983,1984.618267
31.290000,739167761.330000,-4.580000,512.760000,1073.149983,1921.627925
38.710000,640574056.500000,3.600000,511.990000,1073.149983,1553.722271
30.420000,426766886.180000,14.660000,558.670000,1073.149983,1234.759413
28.640000,364813761.130000,40.900000,561.630000,1073.149983,1063.583127
37.330000,721430847.660000,8.050000,533.590000,1073.149983,1936.405772
33.960000,684726349.400000,-2.330000,508.700000,1073.149983,1715.302348
27.480000,637483408.140000,40.970000,513.450000,1073.149983,1678.800007
44.890000,640619952.200000,3.540000,521.170000,1073.149983,1510.649531
34.490000,489060271.680000,23.690000,555.650000,1073.149983,1375.581538
25.700000,506351153.540000,10.460000,554.320000,1073.149983,1528.172638
29.130000,392473096.680000,42.940000,568.690000,1073.149983,1185.040201
44.510000,543603418.610000,15.720000,521.280000,1073.149983,1229.789614
28.820000,574701377.870000,35.420000,556.310000,1073.149983,1734.969290
33.210000,594437195.200000,34.010000,534.860000,1073.149983,1612.189442
32.040000,390788334.580000,8.190000,543.250000,1073.149983,1030.997019
27.890000,481195621.790000,28.550000,513.860000,1073.149983,1231.377311
37.560000,806481154.520000,5.880000,553.460000,1073.149983,2359.320479
25.830000,806914746.320000,7.400000,548.610000,1073.149983,2468.613585
29.660000,408469862.060000,22.770000,503.510000,1073.149983,975.005831
44.550000,346513638.920000,24.340000,539.590000,1073.149983,649.190395
44.390000,834075031.830000,37.440000,531.040000,1073.149983,2164.263678
39.730000,474659681.860000,34.870000,500.660000,1073.149983,1032.010293
41.240000,653745674.500000,10.860000,568.170000,1073.149983,1910.769818
33.110000,362272207.590000,11.090000,521.070000,1073.149983,856.401013
41.990000,697240928.610000,42.200000,537.310000,1073.149983,1827.947610
31.090000,621435420.710000,2.130000,534.870000,1073.149983,1715.660495
43.520000,829773816.540000,39.120000,539.310000,1073.149983,2229.094634
25.420000,782029459.700000,25.870000,559.390000,1073.149983,2496.766555
40.350000,769781757.970000,3.330000,562.070000,1073.149983,2271.267869
31.070000,394071244.910000,42.030000,569.010000,1073.149983,1168.016614
44.570000,533500890.840000,7.250000,500.530000,1073.149983,1117.303594
40.740000,360000936.730000,25.070000,540.140000,1073.149983,783.971683
37.060000,687693742.080000,12.530000,512.440000,1073.149983,1710.780982
35.830000,364437956.620000,3.550000,536.650000,1073.149983,871.123266
31.470000,547833422.280000,-3.840000,549.050000,1073.149983,1565.105105
25.510000,511840739.110000,25.310000,530.100000,1073.149983,1416.057035
28.990000,533130950.650000,27.370000,557.550000,1073.149983,1601.719265
43.200000,412854491.230000,17.730000,530.210000,1073.149983,877.995809
25.860000,625006906.820000,36.790000,556.510000,1073.149983,1938.319591
43.420000,709781212.650000,-0.140000,557.230000,1073.149983,1977.281269
40.890000,775339485.500000,27.100000,561.900000,1073.149983,2284.553925
29.440000,614069902.660000,8.460000,516.820000,1073.149983,1608.282871
29.430000,661704606.180000,27.900000,537.960000,1073.149983,1881.397782
37.330000,398688948.940000,26.870000,503.990000,1073.149983,859.225075
28.580000,608380685.800000,10.800000,506.590000,1073.149983,1547.761799
32.640000,436598866.870000,44.520000,510.640000,1073.149983,1048.273978
29.720000,768918774.930000,29.580000,567.330000,1073.149983,2480.017932
42.920000,480584761.540000,22.590000,551.230000,1073.149983,1189.990778
41.620000,563317842.920000,36.240000,545.730000,1073.149983,1460.872941
26.340000,807976317.970000,44.130000,552.830000,1073.149983,2509.876337
34.890000,465321278.740000,26.500000,566.290000,1073.149983,1347.405461
27.360000,740551821.640000,16.800000,538.800000,1073.149983,2155.763183
32.640000,521184342.640000,9.390000,519.740000,1073.149983,1321.614943
29.150000,628152875.470000,41.950000,522.630000,1073.149983,1687.573033
33.510000,484857393.300000,0.560000,557.140000,1073.149983,1379.583620
25.720000,793525245.840000,34.760000,567.010000,1073.149983,2612.872664
37.330000,772487697.170000,26.470000,521.330000,1073.149983,2007.454136
39.280000,519283686.420000,20.030000,508.660000,1073.149983,1190.625667
42.750000,507300422.170000,34.640000,539.990000,1073.149983,1232.826827
44.160000,445263394.090000,9.870000,546.500000,1073.149983,1022.062152
32.050000,647439960.010000,16.870000,562.300000,1073.149983,1981.896982
27.690000,740475030.190000,36.160000,550.300000,1073.149983,2248.748406
43.970000,771833161.160000,37.530000,525.280000,1073.149983,1943.998154
29.430000,593360123.840000,27.400000,539.700000,1073.149983,1679.777056
28.860000,523653726.360000,22.790000,513.430000,1073.149983,1340.469270
27.550000,672685273.360000,16.680000,548.550000,1073.149983,2013.564687
27.750000,550104634.080000,32.460000,500.770000,1073.149983,1369.547897
40.920000,606163702.240000,12.990000,552.730000,1073.149983,1647.666234
30.580000,837949674.540000,17.080000,537.360000,1073.149983,2410.645758
39.210000,413621913.030000,3.360000,513.020000,1073.149983,896.747864
30.190000,676719840.060000,17.520000,517.800000,1073.149983,1787.615589
31.250000,389746206.320000,1.450000,508.980000,1073.149983,921.304391
28.680000,423297134.960000,14.010000,521.990000,1073.149983,1087.846203
34.030000,679143563.380000,0.270000,501.050000,1073.149983,1658.390655
28.750000,481755200.900000,19.260000,523.900000,1073.149983,1266.177743
25.740000,643408751.240000,40.630000,565.440000,1073.149983,2075.024572
27.510000,484973774.120000,19.630000,515.660000,1073.149983,1252.291726
32.360000,440662385.880000,6.890000,516.570000,1073.149983,1079.541765
34.910000,580707846.970000,26.960000,516.900000,1073.149983,1456.593792
36.590000,807375653.190000,7.660000,539.510000,1073.149983,2255.422154
44.520000,427929688.830000,43.130000,525.370000,1073.149983,890.313903
34.420000,835817710.520000,-2.410000,545.060000,1073.149983,2421.265324
33.030000,374891018.320000,17.880000,531.960000,1073.149983,930.136784
33.030000,563643443.870000,-4.190000,509.840000,1073.149983,1392.551758
35.770000,506895105.770000,20.640000,508.750000,1073.149983,1201.160014
42.160000,760843728.700000,33.690000,519.520000,1073.149983,1899.770962
27.960000,517643470.570000,17.880000,567.090000,1073.149983,1622.226761
25.940000,420265893.140000,13.200000,569.370000,1073.149983,1319.342850
32.390000,728547634.360000,42.270000,565.440000,1073.149983,2286.387648
25.890000,826649911.980000,6.970000,538.050000,1073.149983,2433.880791
40.120000,849751999.760000,37.840000,528.500000,1073.149983,2253.192839
44.990000,781682779.020000,6.190000,503.260000,1073.149983,1815.875180
38.660000,463553589.840000,2.590000,522.240000,1073.149983,1085.168307
39.130000,671187826.240000,1.350000,531.460000,1073.149983,1745.174181
35.270000,579563430.360000,43.760000,550.790000,1073.149983,1636.247646
41.400000,659001905.320000,35.320000,508.990000,1073.149983,1560.500153
31.220000,685722644.210000,43.080000,503.500000,1073.149983,1722.749012
26.180000,729059240.890000,6.100000,567.990000,1073.149983,2389.516833
33.350000,526489428.110000,9.020000,527.620000,1073.149983,1365.121018
42.120000,748133778.530000,43.040000,523.430000,1073.149983,1889.848480
32.620000,429776278.300000,-0.470000,543.460000,1073.149983,1147.092591
28.440000,616712871.370000,41.350000,548.910000,1073.149983,1826.815029
40.770000,392874843.980000,31.850000,539.310000,1073.149983,892.478131
30.330000,700025619.110000,29.170000,522.200000,1073.149983,1882.567807
30.870000,775757423.230000,1.310000,551.890000,1073.149983,2336.154090
43.470000,315862875.470000,22.160000,526.500000,1073.149983,536.619705
37.990000,756492632.400000,13.860000,562.770000,1073.149983,2271.772608
25.920000,794843453.080000,35.860000,560.890000,1073.149983,2550.673967
44.080000,603156092.620000,2.750000,541.490000,1073.149983,1516.724298
39.140000,693574777.460000,25.780000,507.100000,1073.149983,1674.847865
34.110000,428565062.640000,40.340000,553.000000,1073.149983,1170.515168
42.450000,521314297.780000,17.490000,545.940000,1073.149983,1307.842091
40.740000,790043375.430000,11.710000,561.680000,1073.149983,2331.725604
25.950000,634719423.060000,7.960000,527.360000,1073.149983,1764.991694
31.970000,312551532.450000,26.890000,567.790000,1073.149983,862.413266
40.960000,497379491.680000,34.910000,506.850000,1073.149983,1099.547931
39.910000,654258682.960000,20.840000,545.620000,1073.149983,1774.471006
29.770000,688680831.630000,34.350000,550.660000,1073.149983,2057.741353
40.410000,813706641.240000,40.470000,559.920000,1073.149983,2406.116525
34.780000,556642142.770000,25.850000,540.250000,1073.149983,1505.871091
29.660000,822502982.170000,36.190000,532.000000,1073.149983,2329.792841
43.340000,314556860.540000,8.670000,518.130000,1073.149983,515.577248
43.260000,389632764.880000,13.630000,525.600000,1073.149983,786.178844
39.510000,415999848.840000,-4.150000,560.210000,1073.149983,1066.559596
37.310000,602842771.460000,-3.360000,503.740000,1073.149983,1425.526479
43.520000,649498715.390000,44.190000,556.330000,1073.149983,1778.079279
27.930000,309821463.980000,33.150000,567.680000,1073.149983,906.443581
27.870000,321238501.650000,0.920000,554.570000,1073.149983,895.878042
38.130000,437268311.630000,9.540000,542.610000,1073.149983,1091.248819
37.940000,548457239.270000,14.810000,517.910000,1073.149983,1329.687074
37.710000,316997790.090000,7.130000,527.350000,1073.149983,661.535559
29.470000,368937341.060000,0.740000,515.460000,1073.149983,900.065600
35.420000,440357373.840000,1.400000,533.670000,1073.149983,1104.157003
43.960000,446187317.420000,25.230000,562.680000,1073.149983,1101.254092
35.460000,372159267.940000,23.300000,516.300000,1073.149983,842.200306
38.360000,637943000.960000,10.600000,504.940000,1073.149983,1517.135835
34.410000,536469362.750000,17.730000,534.090000,1073.149983,1415.052294
36.190000,656957658.200000,-0.740000,520.690000,1073.149983,1677.683240
43.040000,731931736.110000,9.860000,558.560000,1073.149983,2070.454790
44.040000,754537690.700000,1.870000,565.680000,1073.149983,2187.967207
42.880000,382132044.110000,12.550000,500.100000,1073.149983,704.555116
41.740000,689373558.600000,20.190000,535.980000,1073.149983,1794.621266
25.750000,737116422.770000,6.650000,530.880000,1073.149983,2100.503404
35.460000,492463756.630000,23.310000,530.900000,1073.149983,1254.230359
29.330000,710921110.060000,0.760000,542.950000,1073.149983,2070.919010
35.250000,427541498.500000,31.840000,540.950000,1073.149983,1099.504142
33.520000,764471609.060000,-3.180000,527.410000,1073.149983,2069.175440
38.260000,407876006.310000,14.910000,548.290000,1073.149983,1016.164690
