H_rcv,Q_in,T_in_design,T_out_design,T_amb,mdot,eta_rcv
25.308240,703942254.100000,800.541543,1216.440050,267.867041,1239.221817,0.920066
37.965872,81911359.010000,859.717414,1203.247509,286.100493,-1.000000,-1.000000
21.699957,896973867.600000,813.850086,1251.114435,279.889450,1541.316262,0.951036
31.438481,804524147.700000,816.596742,1258.470979,313.699062,1276.841522,0.888966
21.079543,853670093.600000,865.849165,1118.840456,264.612538,2601.701791,0.965021
25.052335,24358159.740000,835.184888,1032.545178,289.911724,-1.000000,-1.000000
24.485960,178697054.500000,821.979203,1173.783395,271.147557,281.927545,0.695505
47.518794,601382524.800000,817.755186,1231.933988,294.781795,728.804380,0.633950
49.170163,867753486.800000,865.471446,1076.873413,267.376962,2722.340483,0.824689
8.210656,99816528.930000,870.594924,1179.257367,263.518465,239.250790,0.935056
32.079028,800452396.000000,857.322973,1073.315429,264.450171,2743.025173,0.918640
33.982906,393376393.200000,810.545326,1196.428270,263.719243,604.052632,0.743637
27.870027,529480408.500000,861.326235,1063.480131,311.469865,1921.060587,0.909500
17.853572,420512684.600000,847.351988,1184.440603,269.616271,925.157058,0.934585
17.449252,786060736.100000,843.276726,1190.936084,265.617588,1738.238127,0.969123
29.195084,966026257.000000,825.086676,1267.206463,317.341319,1577.217034,0.917387
46.027852,695037300.500000,850.016203,1062.919504,313.118531,2160.406923,0.819006
43.854748,400118068.200000,857.955968,1215.546213,271.709686,431.772270,0.489311
33.710575,236322112.800000,849.844881,1114.428148,278.632676,444.347988,0.620621
7.083864,236636652.000000,827.901436,1153.764896,305.364422,571.307644,0.983816
11.114572,137098402.400000,865.247364,1033.729765,264.064594,621.478711,0.943218
18.516729,91397097.250000,840.262217,1190.469358,279.338614,125.889149,0.607735
42.711932,996386086.900000,847.149035,1048.891827,295.597827,3576.106735,0.893682
45.655890,18014116.470000,867.242105,1083.244281,281.753255,-1.000000,-1.000000
16.423643,371768770.200000,868.841150,1243.180954,317.160138,723.993795,0.929624
19.672334,44138712.670000,835.443752,1174.584419,305.315281,194.729500,0.409288
8.680323,42325691.240000,824.137584,1086.160371,282.025236,113.239395,0.867011
7.621479,135153949.000000,835.231778,1036.306578,313.004237,532.648378,0.974139
8.066171,909634709.200000,838.786735,1241.920652,303.582511,1768.396627,0.994577
26.567763,453468900.800000,873.125078,1139.246673,295.506442,1198.616857,0.884134
31.090267,858512054.500000,847.486039,1063.795595,278.755933,2988.530325,0.931626
5.346111,669714859.600000,837.885085,1173.447846,297.572956,1584.288589,0.997222
37.864293,316285745.600000,865.630423,1038.885933,272.267231,1075.511105,0.728234
36.564129,528920372.600000,814.701080,1070.987199,309.051632,1417.920749,0.846335
33.057353,782328824.800000,812.699579,1153.386219,280.423770,1649.302550,0.895879
46.186518,892336268.600000,865.096152,1128.849665,271.096960,2246.826546,0.832355
6.115519,330752285.900000,861.608296,1135.082043,304.525936,957.454224,0.992579
19.635343,906013609.200000,830.047424,1260.813997,267.961725,1588.822169,0.959921
6.408316,28321254.450000,831.887795,1135.221223,289.456078,65.324706,0.873044
8.087229,191644151.900000,811.696212,1210.815289,278.113233,368.642712,0.965731
23.497983,910247736.300000,818.562729,1119.540169,305.010652,2335.849344,0.959333
23.156972,221221184.600000,839.143595,1093.457157,272.987591,584.708702,0.834366
24.656965,924968048.000000,817.111699,1125.476767,311.921036,2305.124344,0.955161
23.843183,555481885.400000,827.234298,1219.534098,285.112485,1019.889813,0.909455
20.171820,563394346.700000,829.390613,1162.584703,281.980196,1272.174810,0.942332
45.965023,355364183.300000,799.599539,1262.731251,293.269653,194.729500,0.409288
45.691743,657733902.600000,828.921596,1201.163922,285.656108,1025.059654,0.730725
49.432583,272272405.300000,822.113895,1191.049247,264.539992,194.729500,0.409288
41.906025,705213525.800000,803.703039,1036.045384,293.852403,2135.395645,0.860137
6.587898,831987118.000000,862.922808,1127.950567,299.778918,2498.061922,0.996865
24.100491,634095093.500000,871.251572,1175.305465,266.716345,1527.395169,0.925217
20.386842,452503752.500000,802.420240,1147.526752,308.079814,978.952393,0.928855
33.442997,951441582.900000,823.241025,1200.801138,307.030301,1811.411371,0.904548
22.184329,956289028.200000,806.868196,1254.123144,316.697574,1610.360668,0.952655
39.780059,85941430.120000,867.160178,1153.882677,296.155940,-1.000000,-1.000000
32.606880,519573244.700000,850.757020,1053.274664,263.874328,1814.748258,0.874178
48.910202,607347046.900000,830.523632,1270.454973,314.427922,610.963076,0.563173
25.738973,339560819.500000,824.842993,1080.256900,281.239870,938.701007,0.872556
22.665303,384485327.800000,828.041228,1071.458572,305.917931,1168.766266,0.913623
18.010552,623235406.800000,834.991427,1029.991495,290.732546,2530.317179,0.972182
8.715258,263243661.200000,862.455172,1052.574248,315.080278,1100.033058,0.983642
29.564838,16667527.420000,864.545941,1223.509304,278.395003,-1.000000,-1.000000
38.179572,927791756.800000,831.563315,1166.768062,288.591040,1946.099796,0.881501
6.365153,989348973.000000,869.950432,1226.554574,273.841500,2173.840454,0.996993
28.135437,486194897.000000,810.291383,1201.192630,305.976568,858.806689,0.867121
8.711774,452342093.200000,809.579860,1188.981969,313.050668,939.094013,0.987259
44.921704,245519396.800000,813.734327,1210.381566,272.236613,194.729500,0.409288
11.889631,996065492.500000,862.482702,1082.714280,280.048682,3606.449184,0.991947
42.089055,880075982.200000,861.822619,1224.359274,281.137925,1584.147632,0.829034
38.076468,244305272.800000,805.679362,1258.024176,277.631066,194.729500,0.409288
5.299583,147470900.600000,826.882327,1240.098129,298.764592,276.239839,0.980180
43.475565,712189472.700000,800.481144,1264.471423,265.218234,900.327236,0.742274
10.782131,823736101.600000,847.480756,1208.501956,300.501101,1785.209039,0.989486
6.724830,221415095.800000,843.425436,1035.705982,280.599732,925.063971,0.988808
24.751456,364561229.300000,862.085534,1164.278625,284.050674,831.251727,0.867777
41.428714,588958569.700000,843.670205,1046.567118,304.450535,1957.191276,0.831403
39.345268,969106805.400000,804.255850,1141.231471,281.464637,2050.273437,0.886354
36.919597,345118981.300000,826.679608,1258.251575,299.587452,346.831077,0.550640
29.125581,535363194.200000,799.382535,1023.491859,315.609325,1786.201484,0.911589
46.463888,960361678.700000,853.045624,1220.829301,278.848151,1670.606230,0.811264
25.889427,337426694.700000,860.247831,1252.695822,314.514663,547.704445,0.812341
47.220500,80630553.000000,839.696256,1050.598600,271.008330,-1.000000,-1.000000
5.809725,564583442.000000,854.480971,1081.188808,275.674791,1998.313733,0.996657
31.215786,494610504.200000,808.598394,1144.298197,305.933725,1015.848195,0.858229
40.687747,528189096.600000,831.199425,1129.367463,306.804009,1107.731152,0.779506
16.254046,940474161.500000,870.489844,1130.439142,317.517873,2831.504645,0.981991
5.774098,726514824.000000,871.951518,1060.474565,290.164589,3096.233150,0.997556
48.809669,438843308.500000,863.953846,1112.399569,301.461680,834.049896,0.590227
29.255601,918823428.000000,809.716769,1095.860742,266.196857,2438.537904,0.938390
27.610117,298493193.800000,841.472026,1111.027243,271.606733,729.993801,0.820835
32.191831,145425456.700000,830.923169,1045.099231,272.249193,262.561637,0.475676
42.470818,761001081.200000,800.764084,1031.297772,269.271138,2342.007918,0.866281
11.170006,24644597.390000,860.533836,1133.901619,285.890659,33.801794,0.469945
45.875022,808621244.400000,854.859234,1174.798361,263.592912,1601.025891,0.798104
43.528960,378978439.000000,836.469009,1116.599422,306.356612,672.989803,0.619431
25.793039,647972121.800000,808.396181,1229.823634,304.166454,1109.002684,0.909331
23.253104,2081373.810000,803.489906,1250.518778,287.549616,-1.000000,-1.000000
5.276238,71339537.700000,843.019967,1168.710768,307.761932,167.540014,0.960992
9.300183,29201080.230000,835.334573,1230.673527,299.786093,36.465895,0.625167
13.381737,878924132.000000,812.478034,1070.620985,283.322426,2734.153095,0.988775
36.194828,470238339.800000,863.100238,1212.934632,287.054690,800.186422,0.755186
20.089757,312144592.900000,828.759411,1055.323422,263.536407,1025.184087,0.916517
35.138939,964728518.800000,823.433103,1218.950733,276.015508,1723.916602,0.891778
30.677559,932783834.000000,866.593370,1200.744661,268.922779,2016.664570,0.915347
33.083569,963225089.000000,835.804795,1069.993402,266.493031,3093.746161,0.929727
27.350362,602906923.600000,814.618899,1133.610044,310.966636,1383.172170,0.910359
13.937301,952855776.900000,800.407607,1083.864968,305.022716,2698.912736,0.988642
9.679197,646666499.600000,812.017737,1240.614409,305.617233,1180.010311,0.988121
31.524293,458403963.200000,830.246229,1029.002946,263.758562,1642.884897,0.873874
10.619062,360039804.800000,858.677348,1234.667826,293.360282,730.882084,0.970614
15.647717,461314835.800000,817.188084,1236.788716,274.935082,825.167413,0.948537
7.008058,870234479.200000,872.927524,1167.702208,283.091337,2330.210674,0.996264
44.754216,272169088.000000,869.615876,1084.625862,295.300272,416.854217,0.410256
22.424021,169466970.100000,841.339741,1113.425905,270.292753,390.053202,0.780044
15.310387,974932457.600000,845.407880,1106.229857,291.891303,2958.676376,0.985484
6.194517,994567901.600000,799.760126,1157.356532,302.860482,2228.001952,0.997678
16.328579,991450617.600000,801.958829,1133.859332,280.034831,2364.144951,0.982471
24.892637,692643500.900000,859.573238,1080.110563,266.651832,2382.471791,0.942832
6.953957,775618882.000000,803.098890,1237.287404,303.997000,1410.029380,0.995368
32.282852,183692201.200000,817.045000,1235.312203,288.936953,71.778145,0.206503
30.545446,276617632.800000,827.307080,1055.970409,289.541088,778.956664,0.792997
15.207359,871080505.000000,847.989406,1041.349641,283.309017,3602.777197,0.986021
22.922788,104191469.800000,838.507098,1234.729642,307.184765,72.867585,0.351278
38.169121,890611667.000000,866.022595,1103.135770,295.625818,2680.646887,0.891133
11.024942,32582733.780000,872.717902,1187.743197,308.437768,47.416821,0.580331
28.666014,362921103.300000,864.734178,1112.829938,274.964396,984.181216,0.841145
19.800173,23998299.090000,848.508804,1176.219700,267.353538,-1.000000,-1.000000
36.439866,750983276.800000,864.281581,1035.103524,292.349917,3201.176091,0.899316
43.453940,551297437.800000,817.777675,1044.775410,288.136052,1587.952415,0.802466
15.781299,620098492.700000,867.368927,1215.569339,294.268246,1354.130820,0.965607
9.371230,107957887.000000,857.101923,1201.681785,314.777826,228.306653,0.922056
34.157282,676612272.400000,853.769710,1211.144661,271.524207,1278.254160,0.855015
6.143150,472524385.700000,867.199097,1130.738512,294.302010,1422.490924,0.994971
23.926216,540727461.000000,858.216314,1113.890500,269.245750,1565.004345,0.924325
34.707505,116878002.000000,801.754133,1079.679777,299.814135,194.729500,0.409288
9.684364,330623582.600000,798.719164,1119.872748,305.548449,815.041759,0.980141
28.574381,786493158.400000,800.583438,1029.375194,292.019862,2653.794618,0.942286
14.591011,678037661.200000,802.627136,1252.332429,296.380671,1158.432752,0.970924
34.259155,33350658.430000,820.879905,1219.895771,278.143665,-1.000000,-1.000000
26.980951,615200853.900000,865.931612,1025.206194,274.481522,2925.090128,0.934091
12.220774,59208278.640000,868.389125,1027.185440,290.052461,255.218032,0.844900
17.477029,992121613.300000,829.347314,1202.551538,304.537760,2059.763053,0.976217
41.032404,187169931.500000,807.115062,1107.785232,300.873513,194.729500,0.409288
38.522333,356693464.700000,854.210433,1212.215219,294.969108,461.536675,0.586772
12.747491,100115112.400000,813.312170,1245.207965,271.995232,152.356764,0.831142
37.980471,836486123.500000,867.244731,1217.001046,297.878222,1610.998774,0.855567
19.863084,646344838.400000,831.811033,1122.728103,287.556667,1707.455904,0.957127
34.602099,547282884.500000,872.605974,1229.628402,269.773973,969.391694,0.805339
38.300047,118391180.700000,800.637536,1170.283798,273.836479,194.729500,0.409288
31.045965,643957329.100000,860.407435,1166.874163,304.323649,1475.810200,0.884646
41.984526,395168549.000000,813.933835,1120.660158,303.192474,690.352243,0.665166
21.004184,829735428.900000,861.861931,1222.627905,271.590805,1726.556799,0.953469
32.007409,216736415.700000,811.450126,1039.457103,314.472688,551.739840,0.710979
16.091042,646531654.600000,818.763337,1195.453477,315.068154,1321.391087,0.967342
28.682616,961503479.500000,802.695010,1094.636878,269.028133,2519.579551,0.944006
16.110489,438808479.100000,827.070080,1233.493469,294.432261,805.077235,0.943386
35.333954,676950609.500000,813.287362,1153.784752,298.902358,1379.385939,0.865554
43.711316,920392236.000000,808.554965,1150.148471,306.818579,1845.743414,0.853453
8.474092,242291993.300000,844.306990,1165.565511,292.589407,585.902277,0.975782
39.810484,908096634.300000,858.398608,1211.440203,298.870770,1738.338987,0.856513
49.112655,320746104.300000,804.416887,1211.307835,303.101378,194.729500,0.409288
21.377013,510895681.500000,872.025781,1054.002425,264.430398,2140.989088,0.945900
25.881295,711036824.500000,849.461790,1125.771319,266.740762,1919.255194,0.931980
28.341503,389098255.100000,872.960560,1070.383233,275.881434,1373.925213,0.867019
15.814548,364146459.800000,830.129186,1139.368708,267.098836,892.176992,0.945736
22.680549,568997584.600000,803.694499,1166.703966,309.004983,1165.817865,0.928227
37.254659,470776827.100000,810.171985,1062.700924,291.385813,1246.934068,0.822212
33.796932,888998437.200000,831.480713,1104.916806,288.266961,2392.146506,0.913776
8.833526,432913662.500000,871.672095,1085.424167,314.304471,1607.802646,0.989446
10.521778,410636690.600000,803.414477,1047.320075,293.598257,1354.105768,0.985090
27.485314,858769968.600000,854.802348,1083.634451,263.328939,2851.029571,0.944004
38.954149,508580808.100000,819.839594,1187.203327,287.903012,831.612221,0.753972
38.408969,987496024.200000,851.572638,1059.422419,289.409046,3497.499251,0.910797
17.360611,295726469.200000,819.764965,1027.516188,297.364879,1092.599370,0.939715
11.957970,424230565.900000,837.576354,1216.316536,293.015049,859.435880,0.969935
43.813220,111761445.100000,860.872322,1068.952259,297.108519,194.729500,0.409288
7.211853,82925680.650000,863.479216,1232.185483,308.157627,164.857952,0.932488
24.189559,793510281.300000,819.977579,1109.838557,283.940929,2096.422804,0.949981
24.247137,525775470.300000,806.981280,1065.310246,301.313975,1539.320811,0.929589
16.916567,127694412.400000,850.999645,1191.215532,300.469479,237.614160,0.799055
5.084404,56952666.980000,858.689266,1038.383843,291.450240,249.031768,0.970035
16.939224,317634427.900000,851.525410,1177.865930,295.615698,713.158766,0.923071
30.378864,829436748.800000,802.990733,1054.626493,268.796187,2507.823076,0.932886
17.087612,442648526.200000,821.800240,1082.561997,286.007716,1314.164885,0.956554
40.200279,494867776.200000,830.739046,1195.988455,298.934547,774.946029,0.720107
12.128498,403014005.600000,825.961827,1261.262000,264.122320,701.598272,0.962409
28.146215,267931452.800000,867.051542,1107.631387,273.703621,705.544308,0.791711
39.508792,987254402.100000,868.272030,1174.971045,296.162670,2238.557955,0.878057
31.639812,239145552.200000,853.152853,1173.003480,263.468445,363.753109,0.612629
21.943820,271132113.900000,858.347289,1182.397715,279.164653,565.647139,0.853183
23.100142,408186686.800000,838.559073,1225.867746,290.681521,735.730300,0.883843
38.763084,135272638.900000,824.455464,1179.772530,282.976403,194.729500,0.409288
32.795063,201150113.200000,847.213402,1096.020074,295.512056,383.032965,0.589120
