P_net_W,T_in_ref_blk_K,p_high_Pa,PR,T_cold_set_K,T_high,load,T_HTF_in_K,T_amb_input_K,eta_gross,eta_Q
124295845.14,1098.46,24016384.49,2.99,815.05,1069.575929987436,0.91,1087.65,293.47,0.5017514934539029,1.0010350303761895
124295845.14,1098.46,24016384.49,2.99,815.05,1069.575929987436,0.97,1094.48,270.08,0.5038871187764906,1.0017681030784378
124295845.14,1098.46,24016384.49,2.99,815.05,1078.464818876325,0.78,1092.77,275.88,0.5095224293655689,0.9969659334394849
124295845.14,1098.46,24016384.49,2.99,815.05,1078.464818876325,0.76,1085.3,284.46,0.5087704078165267,0.9979655921075857
124295845.14,1098.46,24016384.49,2.99,815.05,1078.464818876325,0.98,1088.33,309.52,0.49579807072584364,1.0041751255247398
124295845.14,1098.46,24016384.49,2.99,815.05,1078.464818876325,0.63,1093.67,315.47,0.5128640507329454,1.000033912034188
124295845.14,1098.46,24016384.49,2.99,815.05,1078.464818876325,0.97,1098.32,300.89,0.4977875320499964,1.0015464456321135
124295845.14,1098.46,24016384.49,2.99,815.05,1078.464818876325,0.85,1086.65,266.65,0.5065804303478442,1.001307663913418
124295845.14,1098.46,24016384.49,2.99,815.05,1078.464818876325,0.56,1095.0,283.32,0.54264646869093,1.0256664950940255
124295845.14,1098.46,24016384.49,2.99,815.05,1078.464818876325,0.65,1089.73,294.56,0.5137811970655349,0.9984176537902298
25325454.45,1028.57,24185997.54,2.8,841.61,928.5742676159964,0.76,1015.71,295.23,0.3645053665257802,0.95185365691408
25325454.45,1028.57,24185997.54,2.8,841.61,928.5742676159964,0.67,1028.56,310.39,0.33785886796157133,0.9345788830347026
25325454.45,1028.57,24185997.54,2.8,841.61,928.5742676159964,0.51,1017.94,299.36,0.20343708115247924,0.84069509196126
25325454.45,1028.57,24185997.54,2.8,841.61,928.5742676159964,0.98,1020.95,311.57,0.41069688164540885,0.9773683881646895
25325454.45,1028.57,24185997.54,2.8,841.61,928.5742676159964,0.84,1026.09,265.67,0.3994532992976227,0.974272599018193
25325454.45,1028.57,24185997.54,2.8,841.61,928.5742676159964,1.0,1014.32,282.61,0.41724012763242957,0.976367658253461
25325454.45,1028.57,24185997.54,2.8,841.61,928.5742676159964,0.9,1021.75,290.2,0.4066121232563309,0.9740465191172992
25325454.45,1028.57,24185997.54,2.8,841.61,928.5742676159964,0.58,1023.85,272.65,0.287567560728759,0.8945436292350519
25325454.45,1028.57,24185997.54,2.8,841.61,937.4631565048853,0.59,1017.6,292.83,0.28923086967558986,0.8958295233676173
25325454.45,1028.57,24185997.54,2.8,841.61,937.4631565048853,0.7,1014.17,263.28,0.35028643242377333,0.9354256738963259
25325454.45,1028.57,24185997.54,2.8,841.61,937.4631565048853,0.96,1015.89,278.85,0.4171822119027908,0.9752605965500428
25325454.45,1028.57,24185997.54,2.8,841.61,937.4631565048853,0.84,1028.29,276.65,0.40487238806706227,0.9722830364901941
25325454.45,1028.57,24185997.54,2.8,841.61,937.4631565048853,0.51,1025.71,306.89,0.21738338479749944,0.8501692865662267
25325454.45,1028.57,24185997.54,2.8,841.61,937.4631565048853,0.99,1023.63,314.9,0.41838962555774,0.9818100534521256
25325454.45,1028.57,24185997.54,2.8,841.61,937.4631565048853,0.77,1022.19,287.7,0.382898320898435,0.963550025523669
25325454.45,1028.57,24185997.54,2.8,841.61,937.4631565048853,0.87,1019.53,301.93,0.3967372135691626,0.972291937848328
25325454.45,1028.57,24185997.54,2.8,841.61,946.3520453937742,0.64,1022.64,302.55,0.32468084467728675,0.9238492657491578
25325454.45,1028.57,24185997.54,2.8,841.61,946.3520453937742,0.98,1025.88,273.06,0.4310323897007302,0.9843944659571229
25325454.45,1028.57,24185997.54,2.8,841.61,946.3520453937742,0.58,1026.82,289.27,0.29744836946020065,0.8996640433049778
25325454.45,1028.57,24185997.54,2.8,841.61,946.3520453937742,0.54,1016.94,282.51,0.2501758831963713,0.8604560556585473
25325454.45,1028.57,24185997.54,2.8,841.61,946.3520453937742,0.9,1014.93,317.92,0.40309368224227965,0.9721999074151962
25325454.45,1028.57,24185997.54,2.8,841.61,946.3520453937742,0.71,1017.8,296.73,0.35354989153380123,0.942128917363844
25325454.45,1028.57,24185997.54,2.8,841.61,946.3520453937742,0.98,1019.93,269.86,0.42729666911695185,0.9816513718724382
25325454.45,1028.57,24185997.54,2.8,841.61,946.3520453937742,0.78,1023.05,310.63,0.3837074388203631,0.9731437566102147
25325454.45,1028.57,24185997.54,2.8,841.61,955.240934282663,0.91,1020.95,268.32,0.4214193079957191,0.9758114327586379
25325454.45,1028.57,24185997.54,2.8,841.61,955.240934282663,1.03,1023.64,271.83,0.4413463605504427,0.9939574160963316
25325454.45,1028.57,24185997.54,2.8,841.61,955.240934282663,0.78,1018.7,316.21,0.3842713005235067,0.9711108581069722
25325454.45,1028.57,24185997.54,2.8,841.61,955.240934282663,0.63,1015.97,284.42,0.32366372569002855,0.9165406129218259
25325454.45,1028.57,24185997.54,2.8,841.61,955.240934282663,0.55,1014.98,310.8,0.250496578134424,0.8642784178663427
25325454.45,1028.57,24185997.54,2.8,841.61,955.240934282663,0.93,1028.03,278.64,0.42938729047795987,0.9819433049960303
25325454.45,1028.57,24185997.54,2.8,841.61,955.240934282663,0.71,1026.38,296.57,0.3661066507455353,0.9519869482562011
25325454.45,1028.57,24185997.54,2.8,841.61,955.240934282663,0.64,1022.32,299.21,0.3276619418750163,0.9218329913680928
25325454.45,1028.57,24185997.54,2.8,841.61,964.129823171552,0.57,1015.94,270.45,0.2821334928851069,0.8783203583053787
25325454.45,1028.57,24185997.54,2.8,841.61,964.129823171552,0.85,1025.4,264.2,0.4171154289203687,0.969524183249861
25325454.45,1028.57,24185997.54,2.8,841.61,964.129823171552,0.95,1015.35,295.08,0.4242063731228068,0.9783066876139785
25325454.45,1028.57,24185997.54,2.8,841.61,964.129823171552,0.83,1017.73,308.82,0.39909338315440807,0.965533107785792
25325454.45,1028.57,24185997.54,2.8,841.61,964.129823171552,0.52,1019.29,285.3,0.2367527507448639,0.841763000864236
25325454.45,1028.57,24185997.54,2.8,841.61,964.129823171552,0.76,1024.54,297.99,0.38625995666509544,0.9648217651829942
25325454.45,1028.57,24185997.54,2.8,841.61,964.129823171552,1.03,1021.47,282.07,0.44486984353450504,0.9951810592240141
25325454.45,1028.57,24185997.54,2.8,841.61,964.129823171552,0.67,1028.21,313.85,0.3529395439421268,0.9362528825860158
25325454.45,1028.57,24185997.54,2.8,841.61,973.0187120604409,1.02,1019.61,271.84,0.4473127755635131,0.9937788192738317
25325454.45,1028.57,24185997.54,2.8,841.61,973.0187120604409,0.86,1022.96,297.03,0.4132839849898328,0.9683204056942453
25325454.45,1028.57,24185997.54,2.8,841.61,973.0187120604409,0.95,1013.87,285.29,0.43222034626382483,0.9765670810353364
25325454.45,1028.57,24185997.54,2.8,841.61,973.0187120604409,0.79,1025.15,316.15,0.39816041663497903,0.9600649344610717
25325454.45,1028.57,24185997.54,2.8,841.61,973.0187120604409,0.54,1016.92,304.47,0.24802417098430135,0.8506858332769258
25325454.45,1028.57,24185997.54,2.8,841.61,973.0187120604409,0.72,1017.48,278.3,0.3778588346243786,0.9471137602337312
25325454.45,1028.57,24185997.54,2.8,841.61,973.0187120604409,0.58,1027.22,266.24,0.3068457335712338,0.897439517986806
25325454.45,1028.57,24185997.54,2.8,841.61,973.0187120604409,0.67,1021.89,302.55,0.3499632693212127,0.928476242533674
25325454.45,1028.57,24185997.54,2.8,841.61,981.9076009493298,1.01,1016.64,294.72,0.4446154502454948,0.9913177134159873
25325454.45,1028.57,24185997.54,2.8,841.61,981.9076009493298,0.62,1025.28,270.97,0.33578226074231865,0.9049243439081296
25325454.45,1028.57,24185997.54,2.8,841.61,981.9076009493298,0.96,1018.72,268.92,0.44220007409057493,0.983758307331732
25325454.45,1028.57,24185997.54,2.8,841.61,981.9076009493298,0.88,1021.7,303.61,0.4204071365251033,0.9695131135156886
25325454.45,1028.57,24185997.54,2.8,841.61,981.9076009493298,0.7,1023.2,289.47,0.3768300243851783,0.9420802736334427
25325454.45,1028.57,24185997.54,2.8,841.61,981.9076009493298,0.51,1019.74,306.3,0.2198981139286763,0.8233424504898337
25325454.45,1028.57,24185997.54,2.8,841.61,981.9076009493298,0.83,1013.65,281.73,0.41167331737026125,0.9564561170769394
25325454.45,1028.57,24185997.54,2.8,841.61,981.9076009493298,0.76,1028.01,311.91,0.3947608529709605,0.9537545107583898
25325454.45,1028.57,24185997.54,2.8,841.61,990.7964898382186,0.58,1018.73,264.42,0.2999522292012988,0.879528508421437
25325454.45,1028.57,24185997.54,2.8,841.61,990.7964898382186,0.5,1022.83,299.67,0.2135584640623977,0.8117926646175279
25325454.45,1028.57,24185997.54,2.8,841.61,990.7964898382186,0.79,1019.54,280.15,0.4084275857220307,0.9497163044651977
25325454.45,1028.57,24185997.54,2.8,841.61,990.7964898382186,0.67,1027.8,297.3,0.36048384615047024,0.9284927697449312
25325454.45,1028.57,24185997.54,2.8,841.61,990.7964898382186,0.96,1014.64,289.81,0.4430382596977784,0.9809800229223749
25325454.45,1028.57,24185997.54,2.8,841.61,990.7964898382186,0.74,1025.47,270.92,0.39737449575058037,0.9461327040413217
25325454.45,1028.57,24185997.54,2.8,841.61,990.7964898382186,1.02,1024.32,308.98,0.4498464222114997,0.9919932350261512
25325454.45,1028.57,24185997.54,2.8,841.61,990.7964898382186,0.91,1016.01,317.47,0.42650918777930447,0.9706819002936452
25325454.45,1028.57,24185997.54,2.8,841.61,999.6853787271075,0.77,1025.61,301.12,0.3999207082578283,0.9440406106862334
25325454.45,1028.57,24185997.54,2.8,841.61,999.6853787271075,0.58,1021.46,270.8,0.3043081625234486,0.8727094593618526
25325454.45,1028.57,24185997.54,2.8,841.61,999.6853787271075,0.95,1020.61,279.06,0.4500800429993968,0.9836464656381108
25325454.45,1028.57,24185997.54,2.8,841.61,999.6853787271075,0.89,1016.47,316.52,0.4257317809471311,0.9652709164498364
25325454.45,1028.57,24185997.54,2.8,841.61,999.6853787271075,0.83,1014.85,270.0,0.41836521662998744,0.9509404832409524
25325454.45,1028.57,24185997.54,2.8,841.61,999.6853787271075,0.51,1024.59,289.13,0.23912244279591466,0.8169092847769973
25325454.45,1028.57,24185997.54,2.8,841.61,999.6853787271075,1.03,1027.44,308.91,0.45448491894547555,0.9814276430688446
25325454.45,1028.57,24185997.54,2.8,841.61,999.6853787271075,0.64,1018.46,292.44,0.34169637749766596,0.8984898870295834
25325454.45,1028.57,24185997.54,2.8,841.61,1008.5742676159964,0.59,1019.56,278.27,0.31158859081008283,0.8662721846057491
25325454.45,1028.57,24185997.54,2.8,841.61,1008.5742676159964,0.82,1024.4,294.6,0.4203305401085725,0.9481170007944659
25325454.45,1028.57,24185997.54,2.8,841.61,1008.5742676159964,1.04,1027.78,273.56,0.46740096888343546,0.9735011629355028
25325454.45,1028.57,24185997.54,2.8,841.61,1008.5742676159964,0.71,1013.86,286.17,0.3780547982294715,0.9253781189266254
25325454.45,1028.57,24185997.54,2.8,841.61,1008.5742676159964,0.91,1018.48,316.37,0.43440419194451935,0.9683071897295247
25325454.45,1028.57,24185997.54,2.8,841.61,1008.5742676159964,0.65,1025.32,303.22,0.3488068761454875,0.9037358632026081
25325454.45,1028.57,24185997.54,2.8,841.61,1008.5742676159964,0.96,1021.32,265.37,0.45546682499733415,0.9810463828088404
25325454.45,1028.57,24185997.54,2.8,841.61,1008.5742676159964,0.53,1016.66,310.22,0.2425430587720976,0.819577380070979
146188104.38,1040.12,24275453.8,2.96,801.65,940.1196842323991,0.65,1033.65,268.0,0.2820828532011788,0.9031385651369823
146188104.38,1040.12,24275453.8,2.96,801.65,940.1196842323991,0.58,1038.26,278.89,0.22478186787346877,0.8559094471451949
146188104.38,1040.12,24275453.8,2.96,801.65,940.1196842323991,1.05,1037.12,288.48,0.42521189099797563,0.9955711835731937
146188104.38,1040.12,24275453.8,2.96,801.65,940.1196842323991,0.78,1028.48,270.15,0.35164802087475516,0.9493641246591045
146188104.38,1040.12,24275453.8,2.96,801.65,940.1196842323991,0.55,1030.03,296.33,0.16896023604839847,0.8231603899429527
146188104.38,1040.12,24275453.8,2.96,801.65,940.1196842323991,0.9,1025.73,315.01,0.38044384660622815,0.9700177950597445
146188104.38,1040.12,24275453.8,2.96,801.65,940.1196842323991,0.72,1034.93,298.24,0.3208540107574147,0.9310798904204604
146188104.38,1040.12,24275453.8,2.96,801.65,940.1196842323991,0.92,1031.2,308.46,0.38879148614758186,0.9718140686302187
146188104.38,1040.12,24275453.8,2.96,801.65,949.008573121288,0.59,1039.86,295.76,0.23155053667925868,0.8620082906931309
146188104.38,1040.12,24275453.8,2.96,801.65,949.008573121288,0.71,1028.33,280.45,0.31799750733421,0.9212890624463045
146188104.38,1040.12,24275453.8,2.96,801.65,949.008573121288,0.98,1033.19,314.13,0.4069238845621882,0.9833500449251739
146188104.38,1040.12,24275453.8,2.96,801.65,949.008573121288,1.04,1025.55,289.65,0.4201435886521907,0.9896196513878724
146188104.38,1040.12,24275453.8,2.96,801.65,949.008573121288,0.81,1029.44,309.19,0.3597856407568681,0.9642846092841834
146188104.38,1040.12,24275453.8,2.96,801.65,949.008573121288,0.71,1036.26,264.61,0.3266657988386856,0.9272326570890929
146188104.38,1040.12,24275453.8,2.96,801.65,949.008573121288,0.51,1032.48,300.02,0.11735997813875683,0.7797100770963693
146188104.38,1040.12,24275453.8,2.96,801.65,949.008573121288,0.9,1037.53,270.04,0.4003959187465001,0.9732307609482029
146188104.38,1040.12,24275453.8,2.96,801.65,957.8974620101769,0.98,1038.99,299.51,0.4154305832025295,0.9912975789771504
146188104.38,1040.12,24275453.8,2.96,801.65,957.8974620101769,0.67,1029.37,272.31,0.2929768720559607,0.9065611448127028
146188104.38,1040.12,24275453.8,2.96,801.65,957.8974620101769,0.6,1033.07,290.49,0.23729402295755173,0.8593969208047849
146188104.38,1040.12,24275453.8,2.96,801.65,957.8974620101769,0.78,1028.28,305.16,0.34722064415558207,0.9497339153777319
146188104.38,1040.12,24275453.8,2.96,801.65,957.8974620101769,0.91,1025.74,283.56,0.39699510395658466,0.9696412902725046
146188104.38,1040.12,24275453.8,2.96,801.65,957.8974620101769,1.04,1037.6,264.44,0.4339551133636343,1.0032659318455208
146188104.38,1040.12,24275453.8,2.96,801.65,957.8974620101769,0.54,1036.09,313.91,0.16383157166171222,0.8147251516015793
146188104.38,1040.12,24275453.8,2.96,801.65,957.8974620101769,0.74,1031.48,294.65,0.3350382236430395,0.9341886094745578
146188104.38,1040.12,24275453.8,2.96,801.65,966.7863508990657,0.57,1029.89,308.09,0.19332234042603388,0.8267956927654307
146188104.38,1040.12,24275453.8,2.96,801.65,966.7863508990657,0.96,1037.48,283.33,0.4213280825884099,0.985030778546099
146188104.38,1040.12,24275453.8,2.96,801.65,966.7863508990657,0.52,1026.46,297.08,0.1231534806288173,0.7752120750553442
146188104.38,1040.12,24275453.8,2.96,801.65,966.7863508990657,0.67,1039.25,317.04,0.2968960694069111,0.9055492391791145
146188104.38,1040.12,24275453.8,2.96,801.65,966.7863508990657,0.71,1027.15,303.5,0.30935605863322785,0.9130112878311623
146188104.38,1040.12,24275453.8,2.96,801.65,966.7863508990657,1.02,1032.01,271.69,0.4307620698339022,0.9955099629737021
146188104.38,1040.12,24275453.8,2.96,801.65,966.7863508990657,0.86,1033.55,290.16,0.39039258921904496,0.9621093330505704
146188104.38,1040.12,24275453.8,2.96,801.65,966.7863508990657,0.78,1035.1,264.47,0.3634275516971964,0.9532049480573985
146188104.38,1040.12,24275453.8,2.96,801.65,975.6752397879546,0.77,1032.9,273.87,0.3558392707561867,0.9397886159113132
146188104.38,1040.12,24275453.8,2.96,801.65,975.6752397879546,0.83,1029.88,294.64,0.37319148745315545,0.9528418798896872
146188104.38,1040.12,24275453.8,2.96,801.65,975.6752397879546,1.04,1027.25,279.78,0.43276898915298906,0.9934138568160844
146188104.38,1040.12,24275453.8,2.96,801.65,975.6752397879546,0.58,1038.04,309.53,0.21775611569955372,0.8380224480622035
146188104.38,1040.12,24275453.8,2.96,801.65,975.6752397879546,0.95,1039.49,317.32,0.4112312810222151,0.9784770266404763
146188104.38,1040.12,24275453.8,2.96,801.65,975.6752397879546,0.68,1025.67,266.87,0.2968244499565238,0.8941743741592044
146188104.38,1040.12,24275453.8,2.96,801.65,975.6752397879546,0.85,1036.12,289.16,0.3882000176541115,0.9559705480506134
146188104.38,1040.12,24275453.8,2.96,801.65,975.6752397879546,0.51,1031.8,302.63,0.11943146096796158,0.7663946629438156
146188104.38,1040.12,24275453.8,2.96,801.65,984.5641286768436,0.74,1038.07,309.12,0.33165676954271706,0.9202542687415625
146188104.38,1040.12,24275453.8,2.96,801.65,984.5641286768436,0.79,1034.07,292.74,0.36401902565487015,0.9470359011139832
146188104.38,1040.12,24275453.8,2.96,801.65,984.5641286768436,0.93,1035.94,284.79,0.4175765396913214,0.9723906628190181
146188104.38,1040.12,24275453.8,2.96,801.65,984.5641286768436,0.99,1026.44,277.54,0.42709327133046665,0.9827907080748169
146188104.38,1040.12,24275453.8,2.96,801.65,984.5641286768436,0.58,1038.47,269.98,0.2296802849101116,0.8340121862693902
146188104.38,1040.12,24275453.8,2.96,801.65,984.5641286768436,0.54,1027.66,271.28,0.16572685940027707,0.7883631376356505
146188104.38,1040.12,24275453.8,2.96,801.65,984.5641286768436,0.88,1031.29,317.16,0.3897692465309885,0.9561811437330031
146188104.38,1040.12,24275453.8,2.96,801.65,984.5641286768436,0.68,1029.8,303.9,0.3008985017876692,0.8951237192308833
146188104.38,1040.12,24275453.8,2.96,801.65,993.4530175657325,0.77,1027.77,271.2,0.3447047669505661,0.9189384353291439
146188104.38,1040.12,24275453.8,2.96,801.65,993.4530175657325,0.6,1039.63,312.13,0.24448134361079005,0.8496335399473078
146188104.38,1040.12,24275453.8,2.96,801.65,993.4530175657325,0.83,1036.92,303.02,0.42162400082133905,0.9814994012938171
146188104.38,1040.12,24275453.8,2.96,801.65,993.4530175657325,0.65,1029.03,310.35,0.27348610394012995,0.872614790747562
146188104.38,1040.12,24275453.8,2.96,801.65,993.4530175657325,1.02,1033.2,295.62,0.44031432086820016,0.9856249879947129
146188104.38,1040.12,24275453.8,2.96,801.65,993.4530175657325,0.92,1035.48,265.52,0.43495376993143425,0.9871736161231874
146188104.38,1040.12,24275453.8,2.96,801.65,993.4530175657325,0.85,1032.54,286.4,0.42578660552367475,0.976972491682643
146188104.38,1040.12,24275453.8,2.96,801.65,993.4530175657325,0.51,1025.97,278.91,0.1286578734727761,0.7541394842192015
146188104.38,1040.12,24275453.8,2.96,801.65,1002.3419064546213,0.84,1030.67,277.88,0.3609023772748332,0.9299161335685431
146188104.38,1040.12,24275453.8,2.96,801.65,1002.3419064546213,0.68,1036.02,287.03,0.3045714279885434,0.8777411204868222
146188104.38,1040.12,24275453.8,2.96,801.65,1002.3419064546213,0.97,1038.28,265.31,0.4625689372035239,0.979761653443703
146188104.38,1040.12,24275453.8,2.96,801.65,1002.3419064546213,0.63,1026.04,304.78,0.2520594998094455,0.850524443592271
146188104.38,1040.12,24275453.8,2.96,801.65,1002.3419064546213,0.87,1031.94,303.1,0.3584718272973047,0.9333227365475139
146188104.38,1040.12,24275453.8,2.96,801.65,1002.3419064546213,1.01,1033.36,271.26,0.45680481121211913,0.9789108223078575
146188104.38,1040.12,24275453.8,2.96,801.65,1002.3419064546213,0.77,1028.58,293.02,0.3352421039313781,0.9055996654844448
146188104.38,1040.12,24275453.8,2.96,801.65,1002.3419064546213,0.54,1036.48,314.82,0.15712935446954038,0.7729396860875358
146188104.38,1040.12,24275453.8,2.96,801.65,1011.2307953435102,0.98,1027.98,305.68,0.40815231335482094,0.9532858898423293
146188104.38,1040.12,24275453.8,2.96,801.65,1011.2307953435102,0.62,1032.42,293.68,-1000,-1000
146188104.38,1040.12,24275453.8,2.96,801.65,1011.2307953435102,0.86,1034.43,303.34,0.36076878797246864,0.9221107154326711
146188104.38,1040.12,24275453.8,2.96,801.65,1011.2307953435102,0.98,1037.07,270.27,0.4253448212932291,0.9628687165253039
146188104.38,1040.12,24275453.8,2.96,801.65,1011.2307953435102,0.73,1029.24,268.0,0.16538550528980459,0.761417885634613
