Name,Rating,NumberOfUser,Address,lat,lon
NASI GORENG GILA SPESIAL BANGKA 3,4.6,12,"Jl. Bangka 3, RT.17/RW.2, Pela Mampang, Kota Jakarta Selatan",-6.2459585,106.8171824
Bandar Nasgor,5.0,1,"Jl. Kemang Raya No.10, RT.4/RW.1, Bangka, Kota Jakarta Selatan",-6.257070000000001,106.8151184
Nasi goreng kang darto,5.0,3,"Jl. Brawijaya XII, RT.3/RW.3, Pulo, Kota Jakarta Selatan",-6.2501424,106.8081534
Nasi Goreng Liem,4.5,70,"Jl. Dharmawangsa Raya No.39b, RT.4/RW.2, Pulo, Kota Jakarta Selatan",-6.2537211,106.8031832
Nasi Goreng Teri Kacang,5.0,2,"Jl. Prapanca Raya No.100, RT.9/RW.4, Cipete Utara, Kota Jakarta Selatan",-6.2564138,106.803438
Nasi goreng PPC,5.0,2,"Jl. Prapanca Raya, RT.9/RW.4, Cipete Utara, Kota Jakarta Selatan",-6.2562368,106.8032704
nasi goreng bang budi,4.7,3,"No., Jl. Kirai No.16A, RT.10/RW.4, Cipete Utara, Kota Jakarta Selatan",-6.258818,106.802173
Nasi Goreng Kebuli Apjay Pak Ivan Panglima Polim IX,4.4,1786,"Jl panglima polim lX no 18 depan Alfa Midi No 18 rt02/07 kel melawai Keluhan, RT.2/RW.7, Melawai, Kota Jakarta Selatan",-6.249885,106.799555
Nasi Goreng Magelangan,4.2,18,"Panglima Polim St No.72, RT.2/RW.5, Pulo, South Jakarta City",-6.2539301,106.7971278
Warung Nasi Goreng,0.0,0,"Jl. Wijaya II, RT.2/RW.1, Pulo, Kota Jakarta Selatan",-6.253063999999999,106.7979163
Nasi Goreng Sedap Malam,4.5,4,"Jl. Panglima Polim IV No.2, RT.6/RW.7, Melawai, Kota Jakarta Selatan",-6.2503784,106.8000135
Nasi Goreng Yonker,4.5,49,"Jl. Petogogan II No.8b, RT.9/RW.5, Pulo, Kota Jakarta Selatan",-6.254671,106.7964062
Nasi goreng pengkolan,4.5,13,"Jl. Panglima Polim V No.30-26, RT.1/RW.7, Melawai, Kota Jakarta Selatan",-6.250286,106.7981048
Nasi Goreng Dan Ayam Penyet Setan Cak Umar,0.0,0,"Jl. Darmawangsa II No.17, RT.4/RW.1, Pulo, Kota Jakarta Selatan",-6.2554872,106.8004929
Nasi goreng hafiz jaya,5.0,18,"Grand wijaya senter, Jl. Darmawangsa Raya, RT.2/RW.1, Pulo, Kota Jakarta Selatan",-6.254810699999999,106.7975637
Nasi Goreng Wijaya 2,5.0,1,"RT.2/RW.1, Pulo, South Jakarta City",-6.2531083,106.7978865
Nasgor WTF Panglima Polim,0.0,0,"Jalan Panglima Polim Raya No. 127, Blok C No. 3, RT.2/RW.1, Pulo, Kota Jakarta Selatan",-6.2552376,106.7977824
Nasi Goreng Special Bang Doel,4.3,3,"Jl. Damai I, RT.10/RW.1, Cipete Utara, Kota Jakarta Selatan",-6.258576499999999,106.8006266
Nasi Goreng Sukabumi,4.2,100,"Jalan Radio Dalam Raya RT 02 RW 09 Nomor 21B Gandaria Utara Kebayoran Baru, Jakarta Selatan, RT.1/RW.9, Gandaria Utara, Kota Jakarta Selatan",-6.253345899999999,106.7911478
Nasi Goreng Wong Jowo,4.4,12,"Jl. Antena VI No.8, RT.8/RW.8, Gandaria Utara, Kota Jakarta Selatan",-6.2516215,106.7907795
Nasi Goreng Mledak,4.8,25,"Jl. Bri Radio Dalam No.3, RT.1/RW.15, Gandaria Utara, Kota Jakarta Selatan",-6.2571866,106.7889775
Nasi Goreng Pak Edi,4.7,3,"RW, RT.7/RW.4, North Gandaria, South Jakarta City",-6.2538865,106.789515
Nasi Goreng Pak Andri Radio Dalam,4.5,10,"Jl. Kri Harimau No.20, RT.1/RW.9, Gandaria Utara, Kota Jakarta Selatan",-6.2533869,106.7912517
Nasi Goreng Mbangun Joyo,0.0,0,"RW, RT.2/RW.14, Gandaria Utara, Kota Jakarta Selatan",-6.258217999999999,106.789615
Nasi Goreng Cemplon,4.9,8,"Jl. Praja Dalam K No.59, RT.6/RW.5, Kby. Lama Sel., Kota Jakarta Selatan",-6.251967,106.783422
NASI GORENG GITA IZZAKUIKI,5.0,2,"Jl. Praja Dalam K No.27, RT.11/RW.2, Kby. Lama Sel., Kota Jakarta Selatan",-6.251586,106.783393
NASI GORENG BUMIAYU,3.5,4,"Jl. Praja Dalam E No.40, RW.5, Kby. Lama Sel., Kota Jakarta Selatan",-6.2531244,106.7831149
Fried Rice & Toast,0.0,0,"Jl. Bintaro Raya Jl. Tanah Kusir No.11, RT.2/RW.10, Kby. Lama Utara, Kota Jakarta Selatan",-6.253044999999999,106.777235
Aneka Nasi & Lauk Lintang Ferawati,5.0,7,"Jl. Dasa 1 No.29, RT.7/RW.1, Gandaria Utara, Kota Jakarta Selatan",-6.257155699999999,106.7854759
Nasi Goreng Doyok Bintaro,4.4,20,"Jl. Bintaro Permai Raya No.10, RT.6/RW.1, Bintaro, Kota Jakarta Selatan",-6.2582856,106.7664432
Nasi Goreng Pangkalan 2,4.3,7,"Jl. Nimun Raya No.28, RT.2/RW.10, Kby. Lama Sel., Kota Jakarta Selatan",-6.2574103,106.7738029
Nasi Goreng Pesanggrahan,4.6,5,"Gg. Subur, RT.009 Rw001/RW.1, no:62, Kota Jakarta Selatan",-6.254678699999999,106.7643123
Nasi goreng GEMETERAN,4.0,2,"Jl. Ulujami Raya No.8-23, RT.5/RW.2, Pesanggrahan, Kota Jakarta Selatan",-6.2560158,106.7630579
Warung nasi goreng raos & hot,4.5,2,"ps, Jl. Bintaro Permai Raya, RT.6/RW.2, Pesanggrahan, Kota Jakarta Selatan",-6.256523000000001,106.761096
Nasi Goreng SEAFOOD dan MONGOLIA Mang YADI,0.0,0,"Jl. Masjid Al Muflihun No.12, RT.12/RW.9, Bintaro, Kota Jakarta Selatan",-6.256742,106.7631797
Nasi Goreng Babeh Maman,0.0,0,"Jl. Bintaro Permai Raya No.16, RT.7/RW.2, Pesanggrahan, Kota Jakarta Selatan",-6.256883999999999,106.7620743
NASI GORENG CIPTA RASA CAK BIDIN,5.0,4,"Jl. Bintaro Permai Raya No.3, RT.12/RW.9, Bintaro, Kota Jakarta Selatan",-6.256952999999999,106.763723
NASI GORENG GILA L.P.B (mas gendut),4.6,33,"Grand centro bintaro, RT.5/RW.3, Kota Jakarta Selatan",-6.2575899,106.7595651
Nasi Goreng Sahabat Malam,4.5,28,"Jl. Bintaro Permai II No.2, RT.2/RW.9, Bintaro, Kota Jakarta Selatan",-6.257573600000001,106.7642724
Kantin Khas Bayumas,0.0,0,"Ruko Grand Bintaro JL. Bintaro Permai, Pesanggrahan, Pesanggrahan, 12320 Jakarta, Indonesia, RT.6/RW.2, Pesanggrahan, South Jakarta City",-6.256329999999999,106.76139
Nasi Goreng Zaky,4.4,19,"Jl. Aren II No.2, RW.1, Pd. Betung, Kota Tangerang Selatan",-6.2552623,106.7507242
Nasi Goreng Gaul (Santoz),0.0,0,"Jl. Wijaya Kusuma Ujung X, Pd. Betung, Kota Tangerang Selatan",-6.254998,106.7513555
Nasi Goreng Pak Kardi,4.5,30,"Jl. Masjid Al-Ikhlas No.122, Pd. Betung, Kota Tangerang Selatan",-6.2561008,106.7519107
Nasi Goreng Fahmi Jaya,4.3,35,"Jl. Wijaya Kusuma Ujung IV No.67, RT.9/RW.1, Pd. Betung, Kota Tangerang Selatan",-6.253472599999999,106.7519738
NASI GORENG pade Dikin,5.0,2,"Jl. Aren II No.40, RW.1, Pd. Betung, Kota Tangerang Selatan",-6.2541508,106.7495609
Nasi Goreng Mawut,4.0,1,"Jl. Caraka Buana Raya, Pd. Karya, Kota Tangerang Selatan",-6.2505308,106.7407891
Nasi Goreng Mantap,0.0,0,"Jl. KH. Wahid Hasyim No.29, Jurang Manggu Tim., Kota Tangerang Selatan",-6.254763000000001,106.7373101
Nasi Goreng Sedap Malam,0.0,0,"Jl. KH. Wahid Hasyim No.61, Jurang Manggu Tim., Kota Tangerang Selatan",-6.2541822,106.737577
Nasi Goreng Mandatex,5.0,4,"Jl. KH. Wahid Hasyim, Jurang Manggu Tim., Kota Tangerang Selatan",-6.256706599999999,106.7367419
Nasigoreng 86 Alfaraz,0.0,0,"Gg. Ridho, Jurang Manggu Tim., Kota Tangerang Selatan",-6.2570184,106.736982
Nasi Goreng Bang Juli,5.0,1,"Jl. Pesantren No.15, RW.003, Jurang Manggu Tim., Kota Tangerang Selatan",-6.2531846,106.7312547
Nasi Goreng Mas Amat,5.0,2,"Jl. Panti Asuhan No.37, Jurang Manggu Tim., Kota Tangerang Selatan",-6.257664,106.7304291
Nasi Goreng Barokah Cililitan,4.4,61,"Jl. Kecil III No49, RT.14 RW.07,Cililitan, RT.14/RW.7, Cililitan, Kota Jakarta Timur",-6.2599655,106.861421
Nasi Goreng Mas Baim,4.4,33,"Jalan Raya Condet. no.02 RT 05 RW 15 Cililitan Kramat Jati, RT.8/RW.5, Cililitan, DKI Jakarta",-6.265558,106.861276
Nasi Goreng Bang Jek,5.0,2,"Jl. Raya Condet No.12, RT.9/RW.5, Batu Ampar, Kota Jakarta Timur",-6.2650003,106.8616597
Nasi goreng bejo,5.0,1,"Jalan raya condet samping gg h m izi rt09/05cililitan, RT.9/RW.5, Kramat Jati, Kota Jakarta Timur",-6.265391999999999,106.862079
Nasi Goreng Medan Mami Timah,4.7,26,"Haji Mizi, Blok Haji Mizi, Gg. H.M.Izi No.74A, RT.8/RW.5, Cililitan, East Jakarta City",-6.2659215,106.8626504
Nasi Goreng Wandy,4.7,3,"No.16, Jl. Musholla Ikhwanul Huda, RT.5/RW.15, Cililitan, Kota Jakarta Timur",-6.2661089,106.8652226
Nasi Goreng Bocslap,4.1,29,"Jalan Olahraga 1 RT 08 RW 05 Condet Cililitan Kramat jati, RT.3/RW.5, Cililitan, DKI Jakarta",-6.2671312,106.8621066
Warung Nasi Goreng Mbah Jaroot,4.0,1,"Jl. Batu Ampar No.1, RT.005/RW.5, Cililitan, Kota Jakarta Timur",-6.267309699999999,106.8629356
Nasi Goreng Barokah Jangkung,4.9,15,"Jl. Zeni Ad No.8, RW.2, Rawajati, Kota Jakarta Selatan",-6.259678,106.8566
Nasi Goreng Bang Ucrit,4.6,7,"RT.4/RW.14, Cililitan, East Jakarta City",-6.2590493,106.8687451
bakmi nasi goreng olahraga 1,0.0,0,"Jl. Olah Raga 1, RT.7/RW.15, Cililitan, Kota Jakarta Timur",-6.2673956,106.8632871
Warbes Win,4.8,25,"Jl. Raya Bogor No.26, RT.1/RW.1, Cililitan, Kota Jakarta Timur",-6.264526900000001,106.8656734
Nasi Goreng Kebuli ABA 151 Rawajati,4.8,73,"Jl. Rawajati Tim. III No.38, RW.2, Rawajati, Kota Jakarta Selatan",-6.2599602,106.855313
Nasi Goreng Kambing Spesial,0.0,0,"Jl. Rawajati Timur X No.6, RT.1/RW.6, Rawajati, Kota Jakarta Selatan",-6.2624445,106.85255
Nasi Goreng Gila Ceria Mart,4.2,156,"Jl. Kalibata Timur No.80, RT.1/RW.10, Kalibata, Kota Jakarta Selatan",-6.2622182,106.8490666
NASI MONYET,4.6,83,"Jl. Batu Merah No.39, RT.4/RW.2, Pejaten Tim., Kota Jakarta Selatan",-6.2649792,106.8499545
Kantin Getar Lidah,0.0,0,"Basement Plaza Kalibata, JL. Pahlawan Kalibata, Kalibata, Pancoran, 12740 Jakarta Selatan, Indonesia, RT.3/RW.2, Rawajati, South Jakarta City",-6.257257999999999,106.855903
NASGOR MAS AGUS,4.8,6,"Jl. Kalibata Timur I No.20, RT.9/RW.1, Kalibata, Kota Jakarta Selatan",-6.2593063,106.8478172
Nasi Goreng Classica 2,4.4,30,"Jl. Kalibata Utara II No.13, RT.3/RW.2, Kalibata, Kota Jakarta Selatan",-6.2600172,106.8422479
Nasi Goreng Gila USEMKA Siaga Bersaudara,3.5,4,"Jl. Kalibata Utara II No.72-56, RT.5, Kalibata, Kota Jakarta Selatan",-6.2601803,106.839707
Nasi Goreng Kambing Bang Arifin Cabang Kebon Sirih,4.5,28,"Jl. Duren Tiga Raya, RT.6/RW.4, Duren Tiga, Kota Jakarta Selatan",-6.261571699999999,106.8432196
Nasi Goreng Classica 3,4.0,5,"Jl. Kalibata Utara I No.25B, RT.3/RW.3, Kalibata, Kota Jakarta Selatan",-6.259073400000001,106.8422193
Nasi Goreng Ila,0.0,0,"Jalan Warung Jati Timur No.37B, RT.4/RW.4, Kalibata, Kota Jakarta Selatan",-6.2660341,106.8414306
Nasi Goreng Pekalongan Pak Yogo,5.0,1,"RT.1/RW.1, West Pejaten, South Jakarta City",-6.2663664,106.8443085
Rumah Makan Sekar Arum,4.5,53,"Jl. Kalibata Timur I No.60, RT.2/RW.8, Kalibata, Kota Jakarta Selatan",-6.259167,106.8464259
Nasi goreng ibunda lezatos,4.7,25,"Jl. Kalibata Timur 4F No.10, RT.10/RW.8, Kalibata, Kota Jakarta Selatan",-6.260560099999999,106.8465371
Nasi Goreng Gila,4.4,18,"Jalan Warung Jati Timur No 19, Kelurahan Kalibata Kecamatan Pancoran, RT.2/RW.9, Kalibata, DKI Jakarta",-6.264775999999999,106.83289
Nasi Goreng Toni,5.0,3,"Jl. Duren Tiga Selatan No.12, RT.15/RW.2, Duren Tiga, Kota Jakarta Selatan",-6.2590134,106.8334028
Nasi Goreng Assabiq,0.0,0,"Jl. Kalibata Tengah No.8, RT.5/RW.3, Kalibata, Kota Jakarta Selatan",-6.262112699999999,106.8322846
Nasi Goreng Kambing Bang Jamil,4.4,23,"Jl. Kalibata Tengah No.3, RT.3/RW.3, Kalibata, Kota Jakarta Selatan",-6.2621014,106.8333692
Nasi Goreng BENTUMAN,5.0,5,"no 15, Jl. Kalibata Utara II No.RT 12, RT.11/RW.7, Kalibata, Kota Jakarta Selatan",-6.261054,106.8314731
nasi goreng selera rakyat 1,0.0,0,"Jl. Duren Tiga Selatan No.21, RT.4/RW.2, Duren Tiga, Kota Jakarta Selatan",-6.259205,106.8305654
NASI GORENG GILA BUMIJAWA,4.8,6,"Jl. Warung Buncit Raya No.25, RT.5/RW.3, Kalibata, Kota Jakarta Selatan",-6.2626181,106.8304767
Nasi Dandit,0.0,0,"Jl. Warung Buncit Raya, RT.1/RW.9, Kalibata, Kota Jakarta Selatan",-6.265042299999999,106.830934
Nasi Goreng Kambing,4.6,46,"Jl. Duren Tiga Selatan No.31 4 1, RT.4/RW.2, Duren Tiga, Kota Jakarta Selatan",-6.2599275,106.8288181
Nasi Goreng Pakde Rinto,5.0,1,"Jl. Kemang Dalam XIBlok F RT.5, RT.5/RW.3, Bangka, Kota Jakarta Selatan",-6.266426399999999,106.8197177
Nasi Goreng Gila Sm,4.6,15,"Jalan Kemang Raya, Bangka, Mampang Prapatan, RT.12/RW.2, Bangka, Kota Jakarta Selatan",-6.2612299,106.815632
nasi goreng kemang jaya,4.3,3,"Jl. Kemang Raya Selatan, RT.7/RW.2, Bangka, Kota Jakarta Selatan",-6.2674332,106.8139955
Nasi Goreng Slamet,4.3,28,"Jl. Taman Bukit Kemang, RT.8/RW.7, Cipete Utara, Kota Jakarta Selatan",-6.2658925,106.8119939
Nasi Goreng H. Tolib,4.1,28,"Jl. H. Tolib No.10, RT.2/RW.10, Cipete Utara, Kota Jakarta Selatan",-6.2658881,106.811034
Nasi Goreng Kambing,0.0,0,"Jl. H. Abu No.7, RT.6/RW.7, Cipete Sel., Kota Jakarta Selatan",-6.2670777,106.8116421
Nasi goreng gila MASDAN,4.3,31,"Jl. H. Jian No.3, RT.6/RW.3, Cipete Utara, Kota Jakarta Selatan",-6.258921,106.806479
"Nasi Goreng ""Gowo Muleh""",0.0,0,"South Cipete, South Jakarta City",-6.266400700000001,106.8057285
Cahaya Nasi Goreng,4.7,23,"Jl. Damai Raya No.31B, RT.8/RW.4, Cipete Utara, Kota Jakarta Selatan",-6.2595842,106.7987086
Nasi Goreng Yanto PL,5.0,4,"smp PL, Jl. H. Nawi Raya No.21, RT.3/RW.2, Gandaria Sel., Kota Jakarta Selatan",-6.2641038,106.7955375
Nasi Goreng 76,5.0,2,"Jl. RS. Fatmawati Raya No.9, RT.4/RW.6, Gandaria Utara, Kota Jakarta Selatan",-6.259892199999999,106.7965739
Nasi Goreng Gondrong Sedap Sehati,4.7,86,"Jl. H. Nawi Raya No.1 C, RT.7/RW.7, Gandaria Utara, Kota Jakarta Selatan",-6.2641449,106.7940778
Nasi Goreng Mas Tejo,4.4,5,"Jl. H. Jeni I No.1A, RT.8/RW.7, Gandaria Utara, Kota Jakarta Selatan",-6.2635479,106.7946383
Ali Babah nasi goreng & katsu,0.0,0,"Jl. Cipete Utara No.12, RT.4, RT.7/RW.5, Cipete Utara, Kota Jakarta Selatan",-6.266651299999999,106.8002542
Nasi Goreng Kebuli Bang Budi,4.8,4,"Jl. Nangka V No.100, RT.10/RW.2, Cipete Utara, Kota Jakarta Selatan",-6.263752800000001,106.801188
Warung Nasi Ismi,4.4,7,"Jalan RS Fatmawati, RT.1/RW.2, Gandaria Selatan, Cilandak, RT.1/RW.2, Gandaria Sel., Kota Jakarta Selatan",-6.2641538,106.7971035
Nasi Kampleng,4.0,1,"Jl. H. Syahrin No.5, RT.7/RW.7, Gandaria Utara, Kota Jakarta Selatan",-6.263584799999999,106.7936761
Nasi Goreng Kambing H. Salim Radio dalam,4.3,134,"Jl. Radio Dalam Raya No.47 A, RT.5/RW.14, Gandaria Utara, Kota Jakarta Selatan",-6.2604964,106.7890141
Nasi Goreng Bokir,0.0,0,"Jl. H. Zainuddin, RT.2/RW.14, Gandaria Utara, Kota Jakarta Selatan",-6.2590299,106.7900314
"Nasi Goreng Harto Paul, Haji Raya",5.0,1,"Jl. H. Raya No.11 B, RT.5/RW.10, Gandaria Utara, Kota Jakarta Selatan",-6.261951199999999,106.7910564
NasGor Rody,4.5,2,"Jl. Radio Dalam Raya No.14 A, RT.5/RW.14, Gandaria Utara, Kota Jakarta Selatan",-6.259245,106.789358
Pisang Goreng Pontianak,0.0,0,"Jl. Karya Utama No.29, RT.6/RW.3, Gandaria Utara, Kota Jakarta Selatan",-6.2582245,106.7932247
Nasi Goreng Putra Bumiayu,5.0,2,"Jl. Tanah Kusir, RT.10/RW.11, Kby. Lama Sel., Kota Jakarta Selatan",-6.2606395,106.7849776
Nasi Goreng Pondok Pinang,5.0,1,"Jl. Ciputat Raya No.10, RT.1/RW.2, Pd. Pinang, Kota Jakarta Selatan",-6.261825,106.775299
Nasi Goreng Gila IKPN,5.0,2,"Jl. RC. Veteran Raya, RT.4/RW.10, Bintaro, Kota Jakarta Selatan",-6.2602248,106.7678035
Warung Makan Muncul Malam,4.3,191,"Jl. RC. Veteran Raya No.62, Bintaro, Kota Jakarta Selatan",-6.2632793,106.7665234
Nasi Goreng Siang Malam Bang Dumeh,3.7,14,"Jl. Bhakti, RT.8/RW.1, Bintaro, Kota Jakarta Selatan",-6.261051,106.7671091
Nasi Goreng Bang Kevin,4.3,4,"RT.11/RW.9, Bintaro, South Jakarta City",-6.265258200000001,106.7631422
Nasi goreng warjuki,5.0,5,"Jl. Bintaro Permai IV No.29, RT.8/RW.9, Bintaro, Kota Jakarta Selatan",-6.2626351,106.7603877
Nasi Goreng Gila 99,0.0,0,"Jl. Bintaro Permai IV, RT.13/RW.9, Bintaro, Kota Jakarta Selatan",-6.261157,106.7612697
Nasi Goreng Mas Budi,5.0,1,"Jl. Depsos Raya No.3, RW.1, Bintaro, Kota Jakarta Selatan",-6.263677899999999,106.7655163
Nasi Goreng Putra Bawang,5.0,2,"RT.13/RW.6, Bintaro, South Jakarta City",-6.2650206,106.7572436
Nasi Goreng Gila Mas Nuridin,4.8,16,"Jl. Pd. Betung No.3, RT.1/RW.4, Pd. Betung, Kota Tangerang Selatan",-6.2613279,106.751492
Nasi Goreng Special,4.3,17,"Jl. Pondok Betung Raya No.200, Pd. Betung, Kota Tangerang Selatan",-6.260331799999999,106.7496989
Nasi Goreng Doel,5.0,4,"Jl. Bintaro Puspita V, RT.10/RW.8, Pesanggrahan, Kota Jakarta Selatan",-6.2656315,106.7561604
Nasi goreng bang Juki,5.0,1,"Jl. Tol Jkt - Serpong, RT.10/RW.8, Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, RT.3/RW.8, Pesanggrahan, Kota Jakarta Selatan",-6.2632933,106.7567163
NASGOR DPR,4.6,7,"Gg. Porenta I, Pd. Betung, Kota Tangerang Selatan",-6.262078799999999,106.7553031
nasi goreng maspur,5.0,4,"Jl. Pondok Aren II No.3, Pd. Betung, Kota Tangerang Selatan",-6.2596975,106.749025
Nasi Goreng Brebes Hasanudin,4.3,3,"Pondok Karya, South Tangerang City",-6.2625174,106.7451842
Nasi Goreng Bebek Kingbemz,4.7,3,"Jl. Cucur Jaya, Pd. Karya, Kota Tangerang Selatan",-6.2636919,106.7443308
Nasi Goreng Abah Yahya,4.2,10,"Jl. Ceger Raya, RT.3/RW.2, Pd. Karya, Kota Tangerang Selatan",-6.2599958,106.7459891
nasi goreng gadih mantep,0.0,0,"Jl. Ceger Raya No.59, Pd. Karya, Kota Tangerang Selatan",-6.259401599999999,106.7447727
NASI GORENG Sibontot (AROEL),4.3,3,"Jl. Ceger Raya No.45 kel, Pd. Karya, Kota Tangerang Selatan",-6.259401599999999,106.7434571
Nasi Goreng Kangen Rasa Mas Alif,0.0,0,"Jl. Ceger Raya No.99, Pd. Karya, Kota Tangerang Selatan",-6.2600688,106.7411998
Nasi Goreng & Mie Rebus Bang Khodir,4.4,18,"Jl. Wadassari 2 No.68, Pd. Betung, Kota Tangerang Selatan",-6.2635815,106.7465282
Warung Nasi Lampung,0.0,0,"Jl. Pd. Betung Raya No.12, RT.4/RW.5, Pd. Betung, Kota Tangerang Selatan",-6.2620079,106.745874
Nasi Goreng Gila,4.0,1,"Jl. Bonjol, Pd. Karya, Kota Tangerang Selatan",-6.267441,106.7396367
Nasi goreng mas roni,4.8,6,"Jl. Masjid Baiturrahim, Jurang Manggu Tim., Kota Tangerang Selatan",-6.262843999999999,106.7390794
nasi Kebuli Bang Wawan,4.6,51,"Jl. Aren II, Pd. Betung, Kota Tangerang Selatan",-6.2592709,106.749194
Nasi Goreng Kadung Demen,4.1,17,"Jl. Bonjol, Pd. Karya, Kota Tangerang Selatan",-6.2675285,106.7390918
Warung Nasi Goreng Lesehan Solo,4.0,11,"Pondok Betung, South Tangerang City",-6.2675122,106.7460917
Nasgor Bang Qiting,4.4,46,"Jl. Wadassari 3, Pd. Betung, Kota Tangerang Selatan",-6.266524299999999,106.7467079
Nasi Goreng Putra Bawang,4.4,54,"Jl. Ceger Raya No.72, Jurang Manggu Tim., Kota Tangerang Selatan",-6.262884,106.733833
Nasi Goreng mas Azzul,4.8,21,"Jl. Kalimangso, Jurang Manggu Tim., Kota Tangerang Selatan",-6.2644334,106.7344496
Nasi Goreng Dek Rayhan,4.5,2,"Jl. Ikan Terbang Blok A20 No.1, Jurang Manggu Tim., Kota Tangerang Selatan",-6.265545899999999,106.7344583
Nasi Goreng 12 Cah Purbalingga,4.0,1,"Jl. Kalimangso No.74A, RT.2/RW.1, Jurang Manggu Tim., Kota Tangerang Selatan",-6.2640654,106.7346254
Nasi Goreng / Mie Oreg Pakdhe,4.7,11,"Jalan Kalimangso No. 21-22, Jurang Mangu Timur, Pondok Aren, Jurang Manggu Tim., Kota Tangerang Selatan",-6.2650226,106.7344673
Nasi Goreng Sejahtera,4.3,49,"Blok, Jl. Sejahtera Blok B26 No.14, East Jurang Manggu, South Tangerang City",-6.2641091,106.7368123
Nasi Nyarap,5.0,1,"Jl. Sejahtera No.7, Jurang Manggu Tim., Kota Tangerang Selatan",-6.2653805,106.736902
Nasi Goreng Khasna Ilmi,5.0,1,"Jl. Ceger Raya No.5, Jurang Manggu Tim., Kota Tangerang Selatan",-6.2623354,106.7331847
DEPOT NASI GORENG XOPLAX,4.7,53,"Jalan kalimangso rt. 04 rw. 01 No.45 Kel, Jurang Manggu Tim., Kota Tangerang Selatan",-6.2665533,106.7341143
NASI GORENG KAMBING,0.0,0,"Se, Jalan Raya Ceger Rt 03 Rw 04 Nomor 1B Jurang Mangu Timur, Pd. Betung, Kota Tangerang Selatan",-6.2627364,106.736481
Nasi Goreng Special Jurang Manggu,5.0,1,"West Jurang Manggu, South Tangerang City",-6.2625221,106.7302908
Nasi Goreng Mas Agung,4.3,8,"Jl. Merak No.26, Jurang Manggu Tim., Kota Tangerang Selatan",-6.2668243,106.7346011
Nasi Goreng Asap Malam Bng Irham,3.0,1,"Jl. KH. Wahid Hasyim, Jurang Manggu Tim., Kota Tangerang Selatan",-6.256112099999999,106.7368763
Nasi Goreng Mbah Jarot,3.9,11,"Jl. Batu Ampar 1 No.5, RT.4/RW.4, Batu Ampar, Kota Jakarta Timur",-6.2727862,106.8600132
Nasi Goreng Gaul Mas Bontot,4.0,1,"Jl. AMD 20 No.7, RT.7/RW.1, Balekambang, Kota Jakarta Timur",-6.2687669,106.8592538
Nasi goreng Pak Gated,4.5,54,"Jl. Kumbang No.12-13, RT.9/RW.6, Cililitan, Kota Jakarta Timur",-6.269032900000001,106.8608443
Nasi Goreng & Mie Rebus India,0.0,0,"Gg. H.M.Izi, RT.8/RW.5, Cililitan, Kota Jakarta Timur",-6.2659381,106.8626729
Nasi Goreng Slawi Ayu Tenan,5.0,7,"Jl. Batu Kecubung I No.35, RT.2/RW.4, Batu Ampar, Kota Jakarta Timur",-6.2745808,106.8576796
Nasi Goreng Java Food Batam 01,5.0,5,"Jl. Batu Ampar 1, RT.1/RW.6, Batu Ampar, Kota Jakarta Timur",-6.2725388,106.8631396
Nasi Goreng Sedap Malam,5.0,2,"Jalan Raya Condet No 48 Samping Jalan Bantu Ampar 2, RT.3/RW.4, Batu Ampar, DKI Jakarta",-6.274877,106.85657
NASI GORENG 27 (depan Klinik Pratama Condet Jaya),0.0,0,"Jl. Raya Condet No.6 Rt 004/004, RT.3/RW.4, Balekambang, Kota Jakarta Timur",-6.2751259,106.856391
Nasi Goreng Bang Oji,4.7,25,"Jl. Damai No.6, RT.8/RW.4, Pejaten Tim., Kota Jakarta Selatan",-6.2709942,106.8512779
nasi goreng mamat,5.0,2,"Jl. Batu I, RT.4/RW.1, Pejaten Tim., Kota Jakarta Selatan",-6.2679348,106.8472589
Nasi Goreng Pak' de Karwo volvo,4.2,82,"Jl. Purbaya No.57, RT.11/RW.5, Pejaten Tim., Kota Jakarta Selatan",-6.2726182,106.8468764
Nasi Goreng Wijaya Mas Aris,0.0,0,"Jl. Angsana Raya No.19-26, RT.10/RW.4, Pejaten Tim., Kota Jakarta Selatan",-6.2719347,106.8482152
NASI GORENG AYAM JOSS,5.0,1,"Jl. Kemuning Raya No.25, RT.8/RW.6, Pejaten Tim., Kota Jakarta Selatan",-6.2741772,106.8469823
Nasi Goreng CHANDRA,4.5,67,"Jl. Attahiriyah No.23, RT.10/RW.3, Pejaten Bar., Kota Jakarta Selatan",-6.2707557,106.8413067
Nasi Goreng Gila Anwar,0.0,0,"Jl. Warga No.34B, RT.8/RW.3, Pejaten Bar., Kota Jakarta Selatan",-6.2723264,106.8414552
Sabar Menanti - Nasgor,4.8,4,"Jl. Ayub No.8, RT.11/RW.1, Pejaten Bar., Kota Jakarta Selatan",-6.2680694,106.8416367
Nasi Goreng SLAMET,5.0,1,"seberang seafood 99)/dian salon, Jl. Komp. Bappenas Siaga Raya No.25, RT.4/RW.4, Pejaten Bar., Kota Jakarta Selatan",-6.2719457,106.8380848
WM. NASGOR PONDOK SELERA,4.1,7,"Jl. Warga No.3, RT.17/RW.3, Pejaten Bar., Kota Jakarta Selatan",-6.2725329,106.8391295
